orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
1 0 -1 0	prismatic_a	1	3 0 -3 2	1	1 1 -2 0	3 -3 0 2	30.0	64.8	0.3687038579762215	19.832990193110064	N/A	N/A	0.369	0.0009	N/A
1 0 -1 0	prismatic_a	1	3 0 -3 2	2	1 1 -2 0	3 -3 0 -2	30.0	64.8	0.3687038579762215	19.832990193110064	N/A	N/A	0.369	0.0009	N/A
1 0 -1 0	prismatic_a	3	b	2	-2 1 1 0	0 -1 1 0	150.0	120.0	0.4330127019	5.629165124598851	2307.7	0.001	0.433	0.0137	0.000006
1 0 -1 0	prismatic_a	3	b+c	3	-2 1 1 0	0 -1 1 1	150.0	111.5	0.3180708486739881	7.663386979658537	N/A	N/A	0.318	0.0054	N/A
1 0 -1 0	prismatic_a	3	b+c	4	-2 1 1 0	0 -1 1 -1	150.0	111.5	0.3180708486739881	7.663386979658537	N/A	N/A	0.318	0.0054	N/A
1 0 -1 0	prismatic_a	3	b/2+c	3	-2 1 1 0	0 -1 1 2	150.0	103.8	0.20611864123519258	11.825713509129164	N/A	N/A	0.206	0.0015	N/A
1 0 -1 0	prismatic_a	3	b/2+c	4	-2 1 1 0	0 -1 1 -2	150.0	103.8	0.20611864123519258	11.825713509129164	N/A	N/A	0.206	0.0015	N/A
1 0 -1 0	prismatic_a	3	3 0 -3 2	5	-2 1 1 0	0 3 -3 2	150.0	64.8	-0.3687038579762215	19.832990193110064	N/A	N/A	0.369	0.0009	N/A
1 0 -1 0	prismatic_a	3	3 0 -3 2	6	-2 1 1 0	0 3 -3 -2	150.0	64.8	-0.3687038579762215	19.832990193110064	N/A	N/A	0.369	0.0009	N/A
1 0 -1 0	pyramidalIV	1	b	3	1 1 -2 2	-1 1 0 0	42.7	120.0	-0.3671940368	5.629165124598851	2626.0	-0.2	0.367	0.0116	0.000004
1 0 -1 0	pyramidalIV	1	a+c	1	1 1 -2 2	-1 -1 2 3	42.7	117.3	-0.3370786516536994	6.132087735836792	1380.2	0.6	0.337	0.0090	0.000006
1 0 -1 0	pyramidalIV	2	b	3	1 1 -2 -2	-1 1 0 0	42.7	120.0	-0.3671940368	5.629165124598851	2626.0	-0.2	0.367	0.0116	0.000004
1 0 -1 0	pyramidalIV	2	a+c	2	1 1 -2 -2	-1 -1 2 -3	42.7	117.3	-0.3370786516536994	6.132087735836792	1380.2	0.6	0.337	0.0090	0.000006
1 0 -1 0	pyramidalIV	5	b	2	-2 1 1 2	0 -1 1 0	137.3	120.0	0.3671940368	5.629165124598851	2626.0	-0.2	0.367	0.0116	0.000004
1 0 -1 0	pyramidalIV	5	a+c	5	-2 1 1 2	2 -1 -1 3	137.3	62.7	-0.3370786516536994	6.132087735836792	1380.2	0.6	0.337	0.0090	0.000006
1 0 -1 0	pyramidalIV	6	b	2	-2 1 1 -2	0 -1 1 0	137.3	120.0	0.3671940368	5.629165124598851	2626.0	-0.2	0.367	0.0116	0.000004
1 0 -1 0	pyramidalIV	6	a+c	6	-2 1 1 -2	2 -1 -1 -3	137.3	62.7	-0.3370786516536994	6.132087735836792	1380.2	0.6	0.337	0.0090	0.000006
1 0 -1 0	pyramidalIII	1	3 0 -3 2	3	-1 0 1 3	3 0 -3 2	121.6	31.6	-0.4465007452667893	19.832990193110064	N/A	N/A	0.447	0.0011	N/A
1 0 -1 0	pyramidalIII	1	5 -1 -4 3	3	-1 0 1 3	5 -1 -4 3	121.6	32.8	-0.440623932772528	10.048756141931198	N/A	N/A	0.441	0.0044	N/A
1 0 -1 0	pyramidalIII	1	5 -1 -4 3	12	-1 0 1 3	-4 -1 5 -3	121.6	147.2	0.440623932772528	10.048756141931198	N/A	N/A	0.441	0.0044	N/A
1 0 -1 0	pyramidalIII	2	3 0 -3 2	4	-1 0 1 -3	3 0 -3 -2	121.6	31.6	-0.4465007452667893	19.832990193110064	N/A	N/A	0.447	0.0011	N/A
1 0 -1 0	pyramidalIII	2	5 -1 -4 3	4	-1 0 1 -3	5 -1 -4 -3	121.6	32.8	-0.440623932772528	10.048756141931198	N/A	N/A	0.441	0.0044	N/A
1 0 -1 0	pyramidalIII	2	5 -1 -4 3	11	-1 0 1 -3	-4 -1 5 3	121.6	147.2	0.440623932772528	10.048756141931198	N/A	N/A	0.441	0.0044	N/A
1 0 -1 0	pyramidalIII	3	a	3	0 -1 1 3	2 -1 -1 0	105.2	30.0	-0.22706268975393631	3.25	1419.6	0.001	0.227	0.0215	0.000015
1 0 -1 0	pyramidalIII	3	3 0 -3 2	5	0 -1 1 3	0 3 -3 2	105.2	64.8	-0.11162518628230071	19.832990193110064	N/A	N/A	0.112	0.0003	N/A
1 0 -1 0	pyramidalIII	3	5 -1 -4 3	2	0 -1 1 3	-1 -4 5 -3	105.2	124.1	0.14687464422950008	10.048756141931198	N/A	N/A	0.147	0.0015	N/A
1 0 -1 0	pyramidalIII	3	5 -1 -4 3	9	0 -1 1 3	-1 5 -4 3	105.2	73.7	-0.07343732211475004	10.048756141931198	N/A	N/A	0.073	0.0007	N/A
1 0 -1 0	pyramidalIII	4	a	3	0 -1 1 -3	2 -1 -1 0	105.2	30.0	-0.22706268975393631	3.25	1419.6	0.001	0.227	0.0215	0.000015
1 0 -1 0	pyramidalIII	4	3 0 -3 2	6	0 -1 1 -3	0 3 -3 -2	105.2	64.8	-0.11162518628230071	19.832990193110064	N/A	N/A	0.112	0.0003	N/A
1 0 -1 0	pyramidalIII	4	5 -1 -4 3	1	0 -1 1 -3	-1 -4 5 3	105.2	124.1	0.14687464422950008	10.048756141931198	N/A	N/A	0.147	0.0015	N/A
1 0 -1 0	pyramidalIII	4	5 -1 -4 3	10	0 -1 1 -3	-1 5 -4 -3	105.2	73.7	-0.07343732211475004	10.048756141931198	N/A	N/A	0.073	0.0007	N/A
1 0 -1 0	pyramidalIII	5	a	1	-1 1 0 3	-1 -1 2 0	105.2	150.0	0.22706268975393631	3.25	1419.6	0.001	0.227	0.0215	0.000015
1 0 -1 0	pyramidalIII	5	3 0 -3 2	1	-1 1 0 3	3 -3 0 2	105.2	64.8	-0.11162518628230071	19.832990193110064	N/A	N/A	0.112	0.0003	N/A
1 0 -1 0	pyramidalIII	5	5 -1 -4 3	5	-1 1 0 3	5 -4 -1 3	105.2	55.9	-0.14687464422950008	10.048756141931198	N/A	N/A	0.147	0.0015	N/A
1 0 -1 0	pyramidalIII	5	5 -1 -4 3	8	-1 1 0 3	-4 5 -1 -3	105.2	106.3	0.07343732211475004	10.048756141931198	N/A	N/A	0.073	0.0007	N/A
1 0 -1 0	pyramidalIII	6	a	1	-1 1 0 -3	-1 -1 2 0	105.2	150.0	0.22706268975393631	3.25	1419.6	0.001	0.227	0.0215	0.000015
1 0 -1 0	pyramidalIII	6	3 0 -3 2	2	-1 1 0 -3	3 -3 0 -2	105.2	64.8	-0.11162518628230071	19.832990193110064	N/A	N/A	0.112	0.0003	N/A
1 0 -1 0	pyramidalIII	6	5 -1 -4 3	6	-1 1 0 -3	5 -4 -1 -3	105.2	55.9	-0.14687464422950008	10.048756141931198	N/A	N/A	0.147	0.0015	N/A
1 0 -1 0	pyramidalIII	6	5 -1 -4 3	7	-1 1 0 -3	-4 5 -1 3	105.2	106.3	0.07343732211475004	10.048756141931198	N/A	N/A	0.073	0.0007	N/A
1 0 -1 0	pyramidalII	1	b+c	2	-1 0 1 2	-1 0 1 -1	132.7	137.3	0.4984318870300144	7.663386979658537	2655.2	0.001	0.498	0.0085	0.000003
1 0 -1 0	pyramidalII	1	5 -1 -4 3	2	-1 0 1 2	-1 -4 5 -3	132.7	124.1	0.38011435238534785	10.048756141931198	N/A	N/A	0.380	0.0038	N/A
1 0 -1 0	pyramidalII	1	5 -1 -4 3	5	-1 0 1 2	5 -4 -1 3	132.7	55.9	-0.38011435238534785	10.048756141931198	N/A	N/A	0.380	0.0038	N/A
1 0 -1 0	pyramidalII	2	b+c	1	-1 0 1 -2	-1 0 1 1	132.7	137.3	0.4984318870300144	7.663386979658537	2655.2	0.001	0.498	0.0085	0.000003
1 0 -1 0	pyramidalII	2	5 -1 -4 3	1	-1 0 1 -2	-1 -4 5 3	132.7	124.1	0.38011435238534785	10.048756141931198	N/A	N/A	0.380	0.0038	N/A
1 0 -1 0	pyramidalII	2	5 -1 -4 3	6	-1 0 1 -2	5 -4 -1 -3	132.7	55.9	-0.38011435238534785	10.048756141931198	N/A	N/A	0.380	0.0038	N/A
1 0 -1 0	pyramidalII	3	a	3	0 -1 1 2	2 -1 -1 0	109.8	30.0	-0.2938212641541735	3.25	1406.1	0.43	0.294	0.0278	0.000020
1 0 -1 0	pyramidalII	3	b+c	4	0 -1 1 2	0 -1 1 -1	109.8	111.5	0.12460797179283122	7.663386979658537	2655.2	0.001	0.125	0.0021	0.000001
1 0 -1 0	pyramidalII	3	5 -1 -4 3	7	0 -1 1 2	-4 5 -1 3	109.8	106.3	0.0950285881103416	10.048756141931198	N/A	N/A	0.095	0.0009	N/A
1 0 -1 0	pyramidalII	3	5 -1 -4 3	12	0 -1 1 2	-4 -1 5 -3	109.8	147.2	0.2850857643310247	10.048756141931198	N/A	N/A	0.285	0.0028	N/A
1 0 -1 0	pyramidalII	4	a	3	0 -1 1 -2	2 -1 -1 0	109.8	30.0	-0.2938212641541735	3.25	1406.1	0.43	0.294	0.0278	0.000020
1 0 -1 0	pyramidalII	4	b+c	3	0 -1 1 -2	0 -1 1 1	109.8	111.5	0.12460797179283122	7.663386979658537	2655.2	0.001	0.125	0.0021	0.000001
1 0 -1 0	pyramidalII	4	5 -1 -4 3	8	0 -1 1 -2	-4 5 -1 -3	109.8	106.3	0.0950285881103416	10.048756141931198	N/A	N/A	0.095	0.0009	N/A
1 0 -1 0	pyramidalII	4	5 -1 -4 3	11	0 -1 1 -2	-4 -1 5 3	109.8	147.2	0.2850857643310247	10.048756141931198	N/A	N/A	0.285	0.0028	N/A
1 0 -1 0	pyramidalII	5	a	1	-1 1 0 2	-1 -1 2 0	109.8	150.0	0.2938212641541735	3.25	1406.1	0.43	0.294	0.0278	0.000020
1 0 -1 0	pyramidalII	5	b+c	6	-1 1 0 2	-1 1 0 -1	109.8	111.5	0.12460797179283122	7.663386979658537	2655.2	0.001	0.125	0.0021	0.000001
1 0 -1 0	pyramidalII	5	5 -1 -4 3	3	-1 1 0 2	5 -1 -4 3	109.8	32.8	-0.2850857643310247	10.048756141931198	N/A	N/A	0.285	0.0028	N/A
1 0 -1 0	pyramidalII	5	5 -1 -4 3	10	-1 1 0 2	-1 5 -4 -3	109.8	73.7	-0.0950285881103416	10.048756141931198	N/A	N/A	0.095	0.0009	N/A
1 0 -1 0	pyramidalII	6	a	1	-1 1 0 -2	-1 -1 2 0	109.8	150.0	0.2938212641541735	3.25	1406.1	0.43	0.294	0.0278	0.000020
1 0 -1 0	pyramidalII	6	b+c	5	-1 1 0 -2	-1 1 0 1	109.8	111.5	0.12460797179283122	7.663386979658537	2655.2	0.001	0.125	0.0021	0.000001
1 0 -1 0	pyramidalII	6	5 -1 -4 3	4	-1 1 0 -2	5 -1 -4 -3	109.8	32.8	-0.2850857643310247	10.048756141931198	N/A	N/A	0.285	0.0028	N/A
1 0 -1 0	pyramidalII	6	5 -1 -4 3	9	-1 1 0 -2	-1 5 -4 3	109.8	73.7	-0.0950285881103416	10.048756141931198	N/A	N/A	0.095	0.0009	N/A
1 0 -1 0	pyramidalI	1	b+c	4	-1 0 1 1	0 -1 1 -1	151.6	111.5	0.3229975452380271	7.663386979658537	N/A	N/A	0.323	0.0055	N/A
1 0 -1 0	pyramidalI	1	b+c	6	-1 0 1 1	-1 1 0 -1	151.6	111.5	0.3229975452380271	7.663386979658537	N/A	N/A	0.323	0.0055	N/A
1 0 -1 0	pyramidalI	1	a+c	2	-1 0 1 1	-1 -1 2 -3	151.6	117.3	0.4036561916357994	6.132087735836792	N/A	N/A	0.404	0.0107	N/A
1 0 -1 0	pyramidalI	1	a+c	5	-1 0 1 1	2 -1 -1 3	151.6	62.7	-0.4036561916357994	6.132087735836792	N/A	N/A	0.404	0.0107	N/A
1 0 -1 0	pyramidalI	1	b/2+c	2	-1 0 1 1	-1 0 1 -2	151.6	118.4	0.41862255170075496	11.825713509129164	2027.2	1.3	0.419	0.0030	0.000001
1 0 -1 0	pyramidalI	1	5 -1 -4 3	8	-1 0 1 1	-4 5 -1 -3	151.6	106.3	0.2463245348227532	10.048756141931198	N/A	N/A	0.246	0.0024	N/A
1 0 -1 0	pyramidalI	1	5 -1 -4 3	9	-1 0 1 1	-1 5 -4 3	151.6	73.7	-0.2463245348227532	10.048756141931198	N/A	N/A	0.246	0.0024	N/A
1 0 -1 0	pyramidalI	2	b+c	3	-1 0 1 -1	0 -1 1 1	151.6	111.5	0.3229975452380271	7.663386979658537	N/A	N/A	0.323	0.0055	N/A
1 0 -1 0	pyramidalI	2	b+c	5	-1 0 1 -1	-1 1 0 1	151.6	111.5	0.3229975452380271	7.663386979658537	N/A	N/A	0.323	0.0055	N/A
1 0 -1 0	pyramidalI	2	a+c	1	-1 0 1 -1	-1 -1 2 3	151.6	117.3	0.4036561916357994	6.132087735836792	N/A	N/A	0.404	0.0107	N/A
1 0 -1 0	pyramidalI	2	a+c	6	-1 0 1 -1	2 -1 -1 -3	151.6	62.7	-0.4036561916357994	6.132087735836792	N/A	N/A	0.404	0.0107	N/A
1 0 -1 0	pyramidalI	2	b/2+c	1	-1 0 1 -1	-1 0 1 2	151.6	118.4	0.41862255170075496	11.825713509129164	2027.2	1.3	0.419	0.0030	0.000001
1 0 -1 0	pyramidalI	2	5 -1 -4 3	7	-1 0 1 -1	-4 5 -1 3	151.6	106.3	0.2463245348227532	10.048756141931198	N/A	N/A	0.246	0.0024	N/A
1 0 -1 0	pyramidalI	2	5 -1 -4 3	10	-1 0 1 -1	-1 5 -4 -3	151.6	73.7	-0.2463245348227532	10.048756141931198	N/A	N/A	0.246	0.0024	N/A
1 0 -1 0	pyramidalI	3	a	3	0 -1 1 1	2 -1 -1 0	116.1	30.0	-0.3808084895544398	3.25	1321.0	1.3	0.381	0.0361	0.000027
1 0 -1 0	pyramidalI	3	b+c	2	0 -1 1 1	-1 0 1 -1	116.1	137.3	0.3229975451573275	7.663386979658537	N/A	N/A	0.323	0.0055	N/A
1 0 -1 0	pyramidalI	3	b+c	5	0 -1 1 1	-1 1 0 1	116.1	111.5	0.16149877260064974	7.663386979658537	N/A	N/A	0.161	0.0027	N/A
1 0 -1 0	pyramidalI	3	a+c	2	0 -1 1 1	-1 -1 2 -3	116.1	117.3	0.20182809579495006	6.132087735836792	N/A	N/A	0.202	0.0054	N/A
1 0 -1 0	pyramidalI	3	b/2+c	4	0 -1 1 1	0 -1 1 -2	116.1	103.8	0.10465563791328848	11.825713509129164	2027.2	1.3	0.105	0.0007	0.000000
1 0 -1 0	pyramidalI	3	5 -1 -4 3	3	0 -1 1 1	5 -1 -4 3	116.1	32.8	-0.3694868021921159	10.048756141931198	N/A	N/A	0.369	0.0037	N/A
1 0 -1 0	pyramidalI	3	5 -1 -4 3	6	0 -1 1 1	5 -4 -1 -3	116.1	55.9	-0.24632453479474395	10.048756141931198	N/A	N/A	0.246	0.0024	N/A
1 0 -1 0	pyramidalI	4	a	3	0 -1 1 -1	2 -1 -1 0	116.1	30.0	-0.3808084895544398	3.25	1321.0	1.3	0.381	0.0361	0.000027
1 0 -1 0	pyramidalI	4	b+c	1	0 -1 1 -1	-1 0 1 1	116.1	137.3	0.3229975451573275	7.663386979658537	N/A	N/A	0.323	0.0055	N/A
1 0 -1 0	pyramidalI	4	b+c	6	0 -1 1 -1	-1 1 0 -1	116.1	111.5	0.16149877260064974	7.663386979658537	N/A	N/A	0.161	0.0027	N/A
1 0 -1 0	pyramidalI	4	a+c	1	0 -1 1 -1	-1 -1 2 3	116.1	117.3	0.20182809579495006	6.132087735836792	N/A	N/A	0.202	0.0054	N/A
1 0 -1 0	pyramidalI	4	b/2+c	3	0 -1 1 -1	0 -1 1 2	116.1	103.8	0.10465563791328848	11.825713509129164	2027.2	1.3	0.105	0.0007	0.000000
1 0 -1 0	pyramidalI	4	5 -1 -4 3	4	0 -1 1 -1	5 -1 -4 -3	116.1	32.8	-0.3694868021921159	10.048756141931198	N/A	N/A	0.369	0.0037	N/A
1 0 -1 0	pyramidalI	4	5 -1 -4 3	5	0 -1 1 -1	5 -4 -1 3	116.1	55.9	-0.24632453479474395	10.048756141931198	N/A	N/A	0.246	0.0024	N/A
1 0 -1 0	pyramidalI	5	a	1	-1 1 0 1	-1 -1 2 0	116.1	150.0	0.3808084895544398	3.25	1321.0	1.3	0.381	0.0361	0.000027
1 0 -1 0	pyramidalI	5	b+c	2	-1 1 0 1	-1 0 1 -1	116.1	137.3	0.3229975451573275	7.663386979658537	N/A	N/A	0.323	0.0055	N/A
1 0 -1 0	pyramidalI	5	b+c	3	-1 1 0 1	0 -1 1 1	116.1	111.5	0.16149877260064974	7.663386979658537	N/A	N/A	0.161	0.0027	N/A
1 0 -1 0	pyramidalI	5	a+c	5	-1 1 0 1	2 -1 -1 3	116.1	62.7	-0.20182809579495006	6.132087735836792	N/A	N/A	0.202	0.0054	N/A
1 0 -1 0	pyramidalI	5	b/2+c	6	-1 1 0 1	-1 1 0 -2	116.1	103.8	0.10465563791328848	11.825713509129164	2027.2	1.3	0.105	0.0007	0.000000
1 0 -1 0	pyramidalI	5	5 -1 -4 3	1	-1 1 0 1	-1 -4 5 3	116.1	124.1	0.24632453479474395	10.048756141931198	N/A	N/A	0.246	0.0024	N/A
1 0 -1 0	pyramidalI	5	5 -1 -4 3	12	-1 1 0 1	-4 -1 5 -3	116.1	147.2	0.3694868021921159	10.048756141931198	N/A	N/A	0.369	0.0037	N/A
1 0 -1 0	pyramidalI	6	a	1	-1 1 0 -1	-1 -1 2 0	116.1	150.0	0.3808084895544398	3.25	1321.0	1.3	0.381	0.0361	0.000027
1 0 -1 0	pyramidalI	6	b+c	1	-1 1 0 -1	-1 0 1 1	116.1	137.3	0.3229975451573275	7.663386979658537	N/A	N/A	0.323	0.0055	N/A
1 0 -1 0	pyramidalI	6	b+c	4	-1 1 0 -1	0 -1 1 -1	116.1	111.5	0.16149877260064974	7.663386979658537	N/A	N/A	0.161	0.0027	N/A
1 0 -1 0	pyramidalI	6	a+c	6	-1 1 0 -1	2 -1 -1 -3	116.1	62.7	-0.20182809579495006	6.132087735836792	N/A	N/A	0.202	0.0054	N/A
1 0 -1 0	pyramidalI	6	b/2+c	5	-1 1 0 -1	-1 1 0 2	116.1	103.8	0.10465563791328848	11.825713509129164	2027.2	1.3	0.105	0.0007	0.000000
1 0 -1 0	pyramidalI	6	5 -1 -4 3	2	-1 1 0 -1	-1 -4 5 -3	116.1	124.1	0.24632453479474395	10.048756141931198	N/A	N/A	0.246	0.0024	N/A
1 0 -1 0	pyramidalI	6	5 -1 -4 3	11	-1 1 0 -1	-4 -1 5 3	116.1	147.2	0.3694868021921159	10.048756141931198	N/A	N/A	0.369	0.0037	N/A
