orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
[1, 1, -2, 1.8726]	prismatic_a	1	c	1	-1 2 -1 0	0 0 0 1	69.3	45.0	0.2499999995852065	5.2054	2302.8	0.001	0.250	0.0092	0.000004
[1, 1, -2, 1.8726]	prismatic_a	1	b+c	1	-1 2 -1 0	-1 0 1 1	69.3	88.3	0.010794531544065313	7.666289209258936	N/A	N/A	0.011	0.0002	N/A
[1, 1, -2, 1.8726]	prismatic_a	1	b+c	2	-1 2 -1 0	-1 0 1 -1	69.3	158.4	-0.32870479132391567	7.666289209258936	N/A	N/A	0.329	0.0056	N/A
[1, 1, -2, 1.8726]	prismatic_a	1	\frac{b+c}{2}_{part}	1	-1 2 -1 0	-1 0 1 1	69.3	88.3	0.010794531544065313	3.833144604629468	N/A	N/A	0.011	0.0007	N/A
[1, 1, -2, 1.8726]	prismatic_a	1	\frac{b+c}{2}_{part}	2	-1 2 -1 0	-1 0 1 -1	69.3	158.4	-0.32870479132391567	3.833144604629468	N/A	N/A	0.329	0.0224	N/A
[1, 1, -2, 1.8726]	prismatic_a	1	\frac{b}{2}+c	1	-1 2 -1 0	-1 0 1 2	69.3	70.7	0.11695284678375407	11.834718320264324	N/A	N/A	0.117	0.0008	N/A
[1, 1, -2, 1.8726]	prismatic_a	1	\frac{b}{2}+c	2	-1 2 -1 0	-1 0 1 -2	69.3	156.0	-0.32288863064574036	11.834718320264324	N/A	N/A	0.323	0.0023	N/A
[1, 1, -2, 1.8726]	prismatic_a	1	3 0 -3 2	3	-1 2 -1 0	3 0 -3 2	69.3	26.8	0.31551156621564086	19.836001773542975	N/A	N/A	0.316	0.0008	N/A
[1, 1, -2, 1.8726]	prismatic_a	1	3 0 -3 2	4	-1 2 -1 0	3 0 -3 -2	69.3	81.4	0.05308973087129006	19.836001773542975	N/A	N/A	0.053	0.0001	N/A
[1, 1, -2, 1.8726]	prismatic_a	2	c	1	-1 -1 2 0	0 0 0 1	135.0	45.0	-0.499999999170413	5.2054	2302.8	0.001	0.500	0.0185	0.000008
[1, 1, -2, 1.8726]	prismatic_a	2	b+c	5	-1 -1 2 0	-1 1 0 1	135.0	61.3	-0.33949932290333734	7.666289209258936	N/A	N/A	0.339	0.0058	N/A
[1, 1, -2, 1.8726]	prismatic_a	2	b+c	6	-1 -1 2 0	-1 1 0 -1	135.0	118.7	0.33949932290333734	7.666289209258936	N/A	N/A	0.339	0.0058	N/A
[1, 1, -2, 1.8726]	prismatic_a	2	\frac{b+c}{2}_{part}	5	-1 -1 2 0	-1 1 0 1	135.0	61.3	-0.33949932290333734	3.833144604629468	N/A	N/A	0.339	0.0231	N/A
[1, 1, -2, 1.8726]	prismatic_a	2	\frac{b+c}{2}_{part}	6	-1 -1 2 0	-1 1 0 -1	135.0	118.7	0.33949932290333734	3.833144604629468	N/A	N/A	0.339	0.0231	N/A
[1, 1, -2, 1.8726]	prismatic_a	2	\frac{b}{2}+c	5	-1 -1 2 0	-1 1 0 2	135.0	51.5	-0.4398414774648508	11.834718320264324	N/A	N/A	0.440	0.0031	N/A
[1, 1, -2, 1.8726]	prismatic_a	2	\frac{b}{2}+c	6	-1 -1 2 0	-1 1 0 -2	135.0	128.5	0.4398414774648508	11.834718320264324	N/A	N/A	0.440	0.0031	N/A
[1, 1, -2, 1.8726]	prismatic_a	2	3 0 -3 2	1	-1 -1 2 0	3 -3 0 2	135.0	68.2	-0.26242183530899443	19.836001773542975	N/A	N/A	0.262	0.0007	N/A
[1, 1, -2, 1.8726]	prismatic_a	2	3 0 -3 2	2	-1 -1 2 0	3 -3 0 -2	135.0	111.8	0.26242183530899443	19.836001773542975	N/A	N/A	0.262	0.0007	N/A
[1, 1, -2, 1.8726]	prismatic_a	3	b	2	-2 1 1 0	0 -1 1 0	110.7	127.8	0.21651896563890094	5.6281258941143095	2307.7	0.001	0.217	0.0068	0.000003
[1, 1, -2, 1.8726]	prismatic_a	3	c	1	-2 1 1 0	0 0 0 1	110.7	45.0	-0.2499999995852065	5.2054	2302.8	0.001	0.250	0.0092	0.000004
[1, 1, -2, 1.8726]	prismatic_a	3	b+c	3	-2 1 1 0	0 -1 1 1	110.7	88.3	-0.010794531544065313	7.666289209258936	N/A	N/A	0.011	0.0002	N/A
[1, 1, -2, 1.8726]	prismatic_a	3	b+c	4	-2 1 1 0	0 -1 1 -1	110.7	158.4	0.32870479132391567	7.666289209258936	N/A	N/A	0.329	0.0056	N/A
[1, 1, -2, 1.8726]	prismatic_a	3	\frac{b+c}{2}_{part}	3	-2 1 1 0	0 -1 1 1	110.7	88.3	-0.010794531544065313	3.833144604629468	N/A	N/A	0.011	0.0007	N/A
[1, 1, -2, 1.8726]	prismatic_a	3	\frac{b+c}{2}_{part}	4	-2 1 1 0	0 -1 1 -1	110.7	158.4	0.32870479132391567	3.833144604629468	N/A	N/A	0.329	0.0224	N/A
[1, 1, -2, 1.8726]	prismatic_a	3	\frac{b}{2}+c	3	-2 1 1 0	0 -1 1 2	110.7	70.7	-0.11695284678375407	11.834718320264324	N/A	N/A	0.117	0.0008	N/A
[1, 1, -2, 1.8726]	prismatic_a	3	\frac{b}{2}+c	4	-2 1 1 0	0 -1 1 -2	110.7	156.0	0.32288863064574036	11.834718320264324	N/A	N/A	0.323	0.0023	N/A
[1, 1, -2, 1.8726]	prismatic_a	3	3 0 -3 2	5	-2 1 1 0	0 3 -3 2	110.7	26.8	-0.31551156621564086	19.836001773542975	N/A	N/A	0.316	0.0008	N/A
[1, 1, -2, 1.8726]	prismatic_a	3	3 0 -3 2	6	-2 1 1 0	0 3 -3 -2	110.7	81.4	-0.05308973087129006	19.836001773542975	N/A	N/A	0.053	0.0001	N/A
[1, 1, -2, 1.8726]	pyramidalIV	1	b	1	-1 2 -1 2	-1 0 1 0	47.6	127.8	-0.41296525709846077	5.6281258941143095	2626.0	-0.2	0.413	0.0130	0.000005
[1, 1, -2, 1.8726]	pyramidalIV	1	a+c	2	-1 2 -1 2	-1 2 -1 -3	47.6	114.4	-0.2782299785401981	6.1363498531293015	1380.2	0.6	0.278	0.0074	0.000005
[1, 1, -2, 1.8726]	pyramidalIV	1	a+c_{part}	2	-1 2 -1 2	-1 2 -1 -3	47.6	114.4	-0.2782299785401981	3.0681749265646507	N/A	N/A	0.278	0.0296	N/A
[1, 1, -2, 1.8726]	pyramidalIV	2	b	1	-1 2 -1 -2	-1 0 1 0	94.3	127.8	0.04562380798985829	5.6281258941143095	2626.0	-0.2	0.046	0.0014	0.000001
[1, 1, -2, 1.8726]	pyramidalIV	2	a+c	1	-1 2 -1 -2	-1 2 -1 3	94.3	38.1	-0.05863522073937278	6.1363498531293015	1380.2	0.6	0.059	0.0016	0.000001
[1, 1, -2, 1.8726]	pyramidalIV	2	a+c_{part}	1	-1 2 -1 -2	-1 2 -1 3	94.3	38.1	-0.05863522073937278	3.0681749265646507	N/A	N/A	0.059	0.0062	N/A
[1, 1, -2, 1.8726]	pyramidalIV	3	a+c	4	-1 -1 2 2	-1 -1 2 -3	103.0	167.0	0.21962093021317927	6.1363498531293015	1380.2	0.6	0.220	0.0058	0.000004
[1, 1, -2, 1.8726]	pyramidalIV	3	a+c_{part}	4	-1 -1 2 2	-1 -1 2 -3	103.0	167.0	0.21962093021317927	3.0681749265646507	N/A	N/A	0.220	0.0233	N/A
[1, 1, -2, 1.8726]	pyramidalIV	4	a+c	3	-1 -1 2 -2	-1 -1 2 3	167.0	77.0	-0.21956858544845279	6.1363498531293015	1380.2	0.6	0.220	0.0058	0.000004
[1, 1, -2, 1.8726]	pyramidalIV	4	a+c_{part}	3	-1 -1 2 -2	-1 -1 2 3	167.0	77.0	-0.21956858544845279	3.0681749265646507	N/A	N/A	0.220	0.0233	N/A
[1, 1, -2, 1.8726]	pyramidalIV	5	b	2	-2 1 1 2	0 -1 1 0	85.7	127.8	-0.04562380798985829	5.6281258941143095	2626.0	-0.2	0.046	0.0014	0.000001
[1, 1, -2, 1.8726]	pyramidalIV	5	a+c	6	-2 1 1 2	-2 1 1 -3	85.7	141.9	-0.05863522073937278	6.1363498531293015	1380.2	0.6	0.059	0.0016	0.000001
[1, 1, -2, 1.8726]	pyramidalIV	5	a+c_{part}	6	-2 1 1 2	-2 1 1 -3	85.7	141.9	-0.05863522073937278	3.0681749265646507	N/A	N/A	0.059	0.0062	N/A
[1, 1, -2, 1.8726]	pyramidalIV	6	b	2	-2 1 1 -2	0 -1 1 0	132.4	127.8	0.41296525709846077	5.6281258941143095	2626.0	-0.2	0.413	0.0130	0.000005
[1, 1, -2, 1.8726]	pyramidalIV	6	a+c	5	-2 1 1 -2	-2 1 1 3	132.4	65.6	-0.2782299785401981	6.1363498531293015	1380.2	0.6	0.278	0.0074	0.000005
[1, 1, -2, 1.8726]	pyramidalIV	6	a+c_{part}	5	-2 1 1 -2	-2 1 1 3	132.4	65.6	-0.2782299785401981	3.0681749265646507	N/A	N/A	0.278	0.0296	N/A
[1, 1, -2, 1.8726]	pyramidalI	1	a	1	-1 0 1 1	-1 2 -1 0	101.7	69.3	-0.07157789087340506	3.2494	1321.0	1.3	0.072	0.0068	0.000005
[1, 1, -2, 1.8726]	pyramidalI	1	b+c	4	-1 0 1 1	0 -1 1 -1	101.7	158.4	0.18821299927300567	7.666289209258936	N/A	N/A	0.188	0.0032	N/A
[1, 1, -2, 1.8726]	pyramidalI	1	b+c	6	-1 0 1 1	-1 1 0 -1	101.7	118.7	0.09719691878757031	7.666289209258936	N/A	N/A	0.097	0.0017	N/A
[1, 1, -2, 1.8726]	pyramidalI	1	\frac{b+c}{2}_{part}	4	-1 0 1 1	0 -1 1 -1	101.7	158.4	0.18821299927300567	6.136349853129302	N/A	N/A	0.188	0.0050	N/A
[1, 1, -2, 1.8726]	pyramidalI	1	\frac{b+c}{2}_{part}	6	-1 0 1 1	-1 1 0 -1	101.7	118.7	0.09719691878757031	6.136349853129302	N/A	N/A	0.097	0.0026	N/A
[1, 1, -2, 1.8726]	pyramidalI	1	\frac{b}{2}+c	2	-1 0 1 1	-1 0 1 -2	101.7	156.0	0.1848827251961232	11.834718320264324	N/A	N/A	0.185	0.0013	N/A
[1, 1, -2, 1.8726]	pyramidalI	1	a+c	4	-1 0 1 1	-1 -1 2 -3	101.7	167.0	0.19723616087336193	6.1363498531293015	N/A	N/A	0.197	0.0052	N/A
[1, 1, -2, 1.8726]	pyramidalI	1	a+c	6	-1 0 1 1	-2 1 1 -3	101.7	141.9	0.15933330263293385	6.1363498531293015	N/A	N/A	0.159	0.0042	N/A
[1, 1, -2, 1.8726]	pyramidalI	1	5 -1 -4 3	6	-1 0 1 1	1 -5 4 -3	101.7	145.4	0.16671126431223712	10.050193614055402	N/A	N/A	0.167	0.0017	N/A
[1, 1, -2, 1.8726]	pyramidalI	1	5 -1 -4 3	9	-1 0 1 1	4 -5 1 3	101.7	75.4	-0.05099946436381059	10.050193614055404	N/A	N/A	0.051	0.0005	N/A
[1, 1, -2, 1.8726]	pyramidalI	2	a	1	-1 0 1 -1	-1 2 -1 0	151.0	69.3	-0.3093581967488569	3.2494	1321.0	1.3	0.309	0.0293	0.000022
[1, 1, -2, 1.8726]	pyramidalI	2	b+c	3	-1 0 1 -1	0 -1 1 1	151.0	88.3	-0.02671345805178385	7.666289209258936	N/A	N/A	0.027	0.0005	N/A
[1, 1, -2, 1.8726]	pyramidalI	2	b+c	5	-1 0 1 -1	-1 1 0 1	151.0	61.3	-0.4200831172693847	7.666289209258936	N/A	N/A	0.420	0.0071	N/A
[1, 1, -2, 1.8726]	pyramidalI	2	\frac{b+c}{2}_{part}	3	-1 0 1 -1	0 -1 1 1	151.0	88.3	-0.02671345805178385	6.136349853129302	N/A	N/A	0.027	0.0007	N/A
[1, 1, -2, 1.8726]	pyramidalI	2	\frac{b+c}{2}_{part}	5	-1 0 1 -1	-1 1 0 1	151.0	61.3	-0.4200831172693847	6.136349853129302	N/A	N/A	0.420	0.0112	N/A
[1, 1, -2, 1.8726]	pyramidalI	2	\frac{b}{2}+c	1	-1 0 1 -1	-1 0 1 2	151.0	70.7	-0.28942571095752356	11.834718320264324	N/A	N/A	0.289	0.0021	N/A
[1, 1, -2, 1.8726]	pyramidalI	2	a+c	3	-1 0 1 -1	-1 -1 2 3	151.0	77.0	-0.19718915131026066	6.1363498531293015	N/A	N/A	0.197	0.0052	N/A
[1, 1, -2, 1.8726]	pyramidalI	2	a+c	5	-1 0 1 -1	-2 1 1 3	151.0	65.6	-0.36100453807018307	6.1363498531293015	N/A	N/A	0.361	0.0096	N/A
[1, 1, -2, 1.8726]	pyramidalI	2	5 -1 -4 3	5	-1 0 1 -1	1 -5 4 3	151.0	95.2	0.07964378199697779	10.050193614055402	N/A	N/A	0.080	0.0008	N/A
[1, 1, -2, 1.8726]	pyramidalI	2	5 -1 -4 3	10	-1 0 1 -1	4 -5 1 -3	151.0	118.7	0.4204602772008596	10.050193614055404	N/A	N/A	0.420	0.0042	N/A
[1, 1, -2, 1.8726]	pyramidalI	3	a	3	0 -1 1 1	-2 1 1 0	101.7	110.7	0.07157789087340506	3.2494	1321.0	1.3	0.072	0.0068	0.000005
[1, 1, -2, 1.8726]	pyramidalI	3	b+c	2	0 -1 1 1	-1 0 1 -1	101.7	158.4	0.18821299927300567	7.666289209258936	N/A	N/A	0.188	0.0032	N/A
[1, 1, -2, 1.8726]	pyramidalI	3	b+c	5	0 -1 1 1	-1 1 0 1	101.7	61.3	-0.09719691878757031	7.666289209258936	N/A	N/A	0.097	0.0017	N/A
[1, 1, -2, 1.8726]	pyramidalI	3	\frac{b+c}{2}_{part}	2	0 -1 1 1	-1 0 1 -1	101.7	158.4	0.18821299927300567	6.136349853129302	N/A	N/A	0.188	0.0050	N/A
[1, 1, -2, 1.8726]	pyramidalI	3	\frac{b+c}{2}_{part}	5	0 -1 1 1	-1 1 0 1	101.7	61.3	-0.09719691878757031	6.136349853129302	N/A	N/A	0.097	0.0026	N/A
[1, 1, -2, 1.8726]	pyramidalI	3	\frac{b}{2}+c	4	0 -1 1 1	0 -1 1 -2	101.7	156.0	0.1848827251961232	11.834718320264324	N/A	N/A	0.185	0.0013	N/A
[1, 1, -2, 1.8726]	pyramidalI	3	a+c	1	0 -1 1 1	-1 2 -1 3	101.7	38.1	-0.15933330263293385	6.1363498531293015	N/A	N/A	0.159	0.0042	N/A
[1, 1, -2, 1.8726]	pyramidalI	3	a+c	4	0 -1 1 1	-1 -1 2 -3	101.7	167.0	0.19723616087336193	6.1363498531293015	N/A	N/A	0.197	0.0052	N/A
[1, 1, -2, 1.8726]	pyramidalI	3	5 -1 -4 3	7	0 -1 1 1	5 -1 -4 3	101.7	34.6	-0.16671126431223712	10.050193614055402	N/A	N/A	0.167	0.0017	N/A
[1, 1, -2, 1.8726]	pyramidalI	3	5 -1 -4 3	12	0 -1 1 1	5 -4 -1 -3	101.7	104.6	0.05099946436381059	10.050193614055404	N/A	N/A	0.051	0.0005	N/A
[1, 1, -2, 1.8726]	pyramidalI	4	a	3	0 -1 1 -1	-2 1 1 0	151.0	110.7	0.3093581967488569	3.2494	1321.0	1.3	0.309	0.0293	0.000022
[1, 1, -2, 1.8726]	pyramidalI	4	b+c	1	0 -1 1 -1	-1 0 1 1	151.0	88.3	-0.02671345805178385	7.666289209258936	N/A	N/A	0.027	0.0005	N/A
[1, 1, -2, 1.8726]	pyramidalI	4	b+c	6	0 -1 1 -1	-1 1 0 -1	151.0	118.7	0.4200831172693847	7.666289209258936	N/A	N/A	0.420	0.0071	N/A
[1, 1, -2, 1.8726]	pyramidalI	4	\frac{b+c}{2}_{part}	1	0 -1 1 -1	-1 0 1 1	151.0	88.3	-0.02671345805178385	6.136349853129302	N/A	N/A	0.027	0.0007	N/A
[1, 1, -2, 1.8726]	pyramidalI	4	\frac{b+c}{2}_{part}	6	0 -1 1 -1	-1 1 0 -1	151.0	118.7	0.4200831172693847	6.136349853129302	N/A	N/A	0.420	0.0112	N/A
[1, 1, -2, 1.8726]	pyramidalI	4	\frac{b}{2}+c	3	0 -1 1 -1	0 -1 1 2	151.0	70.7	-0.28942571095752356	11.834718320264324	N/A	N/A	0.289	0.0021	N/A
[1, 1, -2, 1.8726]	pyramidalI	4	a+c	2	0 -1 1 -1	-1 2 -1 -3	151.0	114.4	0.36100453807018307	6.1363498531293015	N/A	N/A	0.361	0.0096	N/A
[1, 1, -2, 1.8726]	pyramidalI	4	a+c	3	0 -1 1 -1	-1 -1 2 3	151.0	77.0	-0.19718915131026066	6.1363498531293015	N/A	N/A	0.197	0.0052	N/A
[1, 1, -2, 1.8726]	pyramidalI	4	5 -1 -4 3	8	0 -1 1 -1	5 -1 -4 -3	151.0	84.8	-0.07964378199697779	10.050193614055402	N/A	N/A	0.080	0.0008	N/A
[1, 1, -2, 1.8726]	pyramidalI	4	5 -1 -4 3	11	0 -1 1 -1	5 -4 -1 3	151.0	61.3	-0.4204602772008596	10.050193614055404	N/A	N/A	0.420	0.0042	N/A
[1, 1, -2, 1.8726]	pyramidalI	5	a	2	-1 1 0 1	-1 -1 2 0	70.4	135.0	-0.23778030591080818	3.2494	1321.0	1.3	0.238	0.0225	0.000017
[1, 1, -2, 1.8726]	pyramidalI	5	b+c	2	-1 1 0 1	-1 0 1 -1	70.4	158.4	-0.31261988860972584	7.666289209258936	N/A	N/A	0.313	0.0053	N/A
[1, 1, -2, 1.8726]	pyramidalI	5	b+c	3	-1 1 0 1	0 -1 1 1	70.4	88.3	0.010266309886473335	7.666289209258936	N/A	N/A	0.010	0.0002	N/A
[1, 1, -2, 1.8726]	pyramidalI	5	\frac{b+c}{2}_{part}	2	-1 1 0 1	-1 0 1 -1	70.4	158.4	-0.31261988860972584	6.136349853129302	N/A	N/A	0.313	0.0083	N/A
[1, 1, -2, 1.8726]	pyramidalI	5	\frac{b+c}{2}_{part}	3	-1 1 0 1	0 -1 1 1	70.4	88.3	0.010266309886473335	6.136349853129302	N/A	N/A	0.010	0.0003	N/A
[1, 1, -2, 1.8726]	pyramidalI	5	\frac{b}{2}+c	6	-1 1 0 1	-1 1 0 -2	70.4	128.5	-0.20915909551725864	11.834718320264324	N/A	N/A	0.209	0.0015	N/A
[1, 1, -2, 1.8726]	pyramidalI	5	a+c	2	-1 1 0 1	-1 2 -1 -3	70.4	114.4	-0.13873847597968214	6.1363498531293015	N/A	N/A	0.139	0.0037	N/A
[1, 1, -2, 1.8726]	pyramidalI	5	a+c	6	-1 1 0 1	-2 1 1 -3	70.4	141.9	-0.26465100451789886	6.1363498531293015	N/A	N/A	0.265	0.0070	N/A
[1, 1, -2, 1.8726]	pyramidalI	5	5 -1 -4 3	1	-1 1 0 1	4 1 -5 3	70.4	20.3	0.31534495021989367	10.050193614055404	N/A	N/A	0.315	0.0031	N/A
[1, 1, -2, 1.8726]	pyramidalI	5	5 -1 -4 3	3	-1 1 0 1	-1 -4 5 3	70.4	101.8	-0.0690473091203	10.050193614055404	N/A	N/A	0.069	0.0007	N/A
[1, 1, -2, 1.8726]	pyramidalI	6	a	2	-1 1 0 -1	-1 -1 2 0	109.6	135.0	0.23778030591080818	3.2494	1321.0	1.3	0.238	0.0225	0.000017
[1, 1, -2, 1.8726]	pyramidalI	6	b+c	1	-1 1 0 -1	-1 0 1 1	109.6	88.3	-0.010266309886473335	7.666289209258936	N/A	N/A	0.010	0.0002	N/A
[1, 1, -2, 1.8726]	pyramidalI	6	b+c	4	-1 1 0 -1	0 -1 1 -1	109.6	158.4	0.31261988860972584	7.666289209258936	N/A	N/A	0.313	0.0053	N/A
[1, 1, -2, 1.8726]	pyramidalI	6	\frac{b+c}{2}_{part}	1	-1 1 0 -1	-1 0 1 1	109.6	88.3	-0.010266309886473335	6.136349853129302	N/A	N/A	0.010	0.0003	N/A
[1, 1, -2, 1.8726]	pyramidalI	6	\frac{b+c}{2}_{part}	4	-1 1 0 -1	0 -1 1 -1	109.6	158.4	0.31261988860972584	6.136349853129302	N/A	N/A	0.313	0.0083	N/A
[1, 1, -2, 1.8726]	pyramidalI	6	\frac{b}{2}+c	5	-1 1 0 -1	-1 1 0 2	109.6	51.5	-0.20915909551725864	11.834718320264324	N/A	N/A	0.209	0.0015	N/A
[1, 1, -2, 1.8726]	pyramidalI	6	a+c	1	-1 1 0 -1	-1 2 -1 3	109.6	38.1	-0.26465100451789886	6.1363498531293015	N/A	N/A	0.265	0.0070	N/A
[1, 1, -2, 1.8726]	pyramidalI	6	a+c	5	-1 1 0 -1	-2 1 1 3	109.6	65.6	-0.13873847597968214	6.1363498531293015	N/A	N/A	0.139	0.0037	N/A
[1, 1, -2, 1.8726]	pyramidalI	6	5 -1 -4 3	2	-1 1 0 -1	4 1 -5 -3	109.6	78.2	-0.0690473091203	10.050193614055404	N/A	N/A	0.069	0.0007	N/A
[1, 1, -2, 1.8726]	pyramidalI	6	5 -1 -4 3	4	-1 1 0 -1	-1 -4 5 -3	109.6	159.7	0.31534495021989367	10.050193614055404	N/A	N/A	0.315	0.0031	N/A
