orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
1 1 -2 2	prismatic_a	1	3 0 -3 2	4	-1 2 -1 0	3 0 -3 -2	70.0	83.1	0.041260531481843526	19.836001773542975	N/A	N/A	0.041	0.0001	N/A
1 1 -2 2	prismatic_a	2	c	1	-1 -1 2 0	0 0 0 1	133.1	43.1	-0.498920814825859	5.2054	2302.8	0.001	0.499	0.0184	0.000008
1 1 -2 2	prismatic_a	2	b+c	5	-1 -1 2 0	-1 1 0 1	133.1	60.3	-0.338766558191774	7.666289209258936	N/A	N/A	0.339	0.0058	N/A
1 1 -2 2	prismatic_a	2	b+c	6	-1 -1 2 0	-1 1 0 -1	133.1	119.7	0.338766558191774	7.666289209258936	N/A	N/A	0.339	0.0058	N/A
1 1 -2 2	prismatic_a	2	b/2+c	5	-1 -1 2 0	-1 1 0 2	133.1	50.0	-0.438892137386339	11.834718320264324	N/A	N/A	0.439	0.0031	N/A
1 1 -2 2	prismatic_a	2	b/2+c	6	-1 -1 2 0	-1 1 0 -2	133.1	130.0	0.438892137386339	11.834718320264324	N/A	N/A	0.439	0.0031	N/A
1 1 -2 2	prismatic_a	2	3 0 -3 2	1	-1 -1 2 0	3 -3 0 2	133.1	67.5	-0.26185543230393404	19.836001773542975	N/A	N/A	0.262	0.0007	N/A
1 1 -2 2	prismatic_a	2	3 0 -3 2	2	-1 -1 2 0	3 -3 0 -2	133.1	112.5	0.26185543230393404	19.836001773542975	N/A	N/A	0.262	0.0007	N/A
1 1 -2 2	prismatic_a	3	b	2	-2 1 1 0	0 -1 1 0	110.0	126.3	0.20228914858200217	5.6281258941143095	2307.7	0.001	0.202	0.0064	0.000003
1 1 -2 2	prismatic_a	3	c	1	-2 1 1 0	0 0 0 1	110.0	43.1	-0.24946040744942716	5.2054	2302.8	0.001	0.249	0.0092	0.000004
1 1 -2 2	prismatic_a	3	b+c	3	-2 1 1 0	0 -1 1 1	110.0	86.5	-0.020874820301003606	7.666289209258936	N/A	N/A	0.021	0.0004	N/A
1 1 -2 2	prismatic_a	3	b+c	4	-2 1 1 0	0 -1 1 -1	110.0	158.5	0.3178917379403341	7.666289209258936	N/A	N/A	0.318	0.0054	N/A
1 1 -2 2	prismatic_a	3	b/2+c	3	-2 1 1 0	0 -1 1 2	110.0	68.9	-0.12324531730080254	11.834718320264324	N/A	N/A	0.123	0.0009	N/A
1 1 -2 2	prismatic_a	3	b/2+c	4	-2 1 1 0	0 -1 1 -2	110.0	157.5	0.3156468201497492	11.834718320264324	N/A	N/A	0.316	0.0023	N/A
1 1 -2 2	prismatic_a	3	3 0 -3 2	5	-2 1 1 0	0 3 -3 2	110.0	27.5	-0.30311596382408873	19.836001773542975	N/A	N/A	0.303	0.0008	N/A
1 1 -2 2	prismatic_a	3	3 0 -3 2	6	-2 1 1 0	0 3 -3 -2	110.0	83.1	-0.041260531481843526	19.836001773542975	N/A	N/A	0.041	0.0001	N/A
1 1 -2 2	pyramidalIV	1	b	1	-1 2 -1 2	-1 0 1 0	47.4	126.3	-0.4003993532097013	5.6281258941143095	2626.0	-0.2	0.400	0.0126	0.000005
1 1 -2 2	pyramidalIV	1	a+c	2	-1 2 -1 2	-1 2 -1 -3	47.4	116.0	-0.29644509335733876	6.1363498531293015	1380.2	0.6	0.296	0.0079	0.000006
1 1 -2 2	pyramidalIV	2	b	1	-1 2 -1 -2	-1 0 1 0	95.5	126.3	0.05719990760984197	5.6281258941143095	2626.0	-0.2	0.057	0.0018	0.000001
1 1 -2 2	pyramidalIV	2	a+c	1	-1 2 -1 -2	-1 2 -1 3	95.5	36.9	-0.07732430199835694	6.1363498531293015	1380.2	0.6	0.077	0.0021	0.000001
1 1 -2 2	pyramidalIV	3	a+c	4	-1 -1 2 2	-1 -1 2 -3	101.1	168.9	0.18962360692809843	6.1363498531293015	1380.2	0.6	0.190	0.0050	0.000004
1 1 -2 2	pyramidalIV	4	a+c	3	-1 -1 2 -2	-1 -1 2 3	165.1	75.1	-0.24861797589043988	6.1363498531293015	1380.2	0.6	0.249	0.0066	0.000005
1 1 -2 2	pyramidalIV	5	b	2	-2 1 1 2	0 -1 1 0	84.5	126.3	-0.05719990760984197	5.6281258941143095	2626.0	-0.2	0.057	0.0018	0.000001
1 1 -2 2	pyramidalIV	5	a+c	6	-2 1 1 2	-2 1 1 -3	84.5	143.1	-0.07732430199835694	6.1363498531293015	1380.2	0.6	0.077	0.0021	0.000001
1 1 -2 2	pyramidalIV	6	b	2	-2 1 1 -2	0 -1 1 0	132.6	126.3	0.4003993532097013	5.6281258941143095	2626.0	-0.2	0.400	0.0126	0.000005
1 1 -2 2	pyramidalIV	6	a+c	5	-2 1 1 -2	-2 1 1 3	132.6	64.0	-0.29644509335733876	6.1363498531293015	1380.2	0.6	0.296	0.0079	0.000006
1 1 -2 2	pyramidalIII	1	a	1	-1 0 1 3	-1 2 -1 0	71.9	70.0	0.10617017946985913	3.2494	1419.6	0.001	0.106	0.0101	0.000007
1 1 -2 2	pyramidalIII	1	a/3+c	4	-1 0 1 3	-1 -1 2 -1	71.9	161.2	-0.29412688981509244	11.050954366026494	N/A	N/A	0.294	0.0024	N/A
1 1 -2 2	pyramidalIII	1	a/3+c	6	-1 0 1 3	-2 1 1 -1	71.9	130.2	-0.20047270311524842	11.050954366026494	N/A	N/A	0.200	0.0016	N/A
1 1 -2 2	pyramidalIII	1	3 0 -3 2	3	-1 0 1 3	3 0 -3 2	71.9	27.5	0.2755493568429242	19.836001773542975	N/A	N/A	0.276	0.0007	N/A
1 1 -2 2	pyramidalIII	1	5 -1 -4 3	1	-1 0 1 3	4 1 -5 3	71.9	21.5	0.2890883069145009	10.050193614055404	N/A	N/A	0.289	0.0029	N/A
1 1 -2 2	pyramidalIII	1	5 -1 -4 3	7	-1 0 1 3	5 -1 -4 3	71.9	34.9	0.25476166662623284	10.050193614055402	N/A	N/A	0.255	0.0025	N/A
1 1 -2 2	pyramidalIII	2	a	1	-1 0 1 -3	-1 2 -1 0	158.7	70.0	-0.3185105384095774	3.2494	1419.6	0.001	0.319	0.0302	0.000021
1 1 -2 2	pyramidalIII	2	a/3+c	3	-1 0 1 -3	-1 -1 2 1	158.7	105.0	0.2414695709528511	11.050954366026494	N/A	N/A	0.241	0.0020	N/A
1 1 -2 2	pyramidalIII	2	a/3+c	5	-1 0 1 -3	-2 1 1 1	158.7	87.6	-0.039492989146681035	11.050954366026494	N/A	N/A	0.039	0.0003	N/A
1 1 -2 2	pyramidalIII	2	3 0 -3 2	4	-1 0 1 -3	3 0 -3 -2	158.7	83.1	-0.11252438937281424	19.836001773542975	N/A	N/A	0.113	0.0003	N/A
1 1 -2 2	pyramidalIII	2	5 -1 -4 3	2	-1 0 1 -3	4 1 -5 -3	158.7	80.0	-0.16253428818414	10.050193614055404	N/A	N/A	0.163	0.0016	N/A
1 1 -2 2	pyramidalIII	2	5 -1 -4 3	8	-1 0 1 -3	5 -1 -4 -3	158.7	86.3	-0.05955436731933584	10.050193614055402	N/A	N/A	0.060	0.0006	N/A
1 1 -2 2	pyramidalIII	3	a	3	0 -1 1 3	-2 1 1 0	71.9	110.0	-0.10617017946985913	3.2494	1419.6	0.001	0.106	0.0101	0.000007
1 1 -2 2	pyramidalIII	3	a/3+c	1	0 -1 1 3	-1 2 -1 1	71.9	49.8	0.20047270311524842	11.050954366026494	N/A	N/A	0.200	0.0016	N/A
1 1 -2 2	pyramidalIII	3	a/3+c	4	0 -1 1 3	-1 -1 2 -1	71.9	161.2	-0.29412688981509244	11.050954366026494	N/A	N/A	0.294	0.0024	N/A
1 1 -2 2	pyramidalIII	3	3 0 -3 2	5	0 -1 1 3	0 3 -3 2	71.9	27.5	0.2755493568429242	19.836001773542975	N/A	N/A	0.276	0.0007	N/A
1 1 -2 2	pyramidalIII	3	5 -1 -4 3	4	0 -1 1 3	-1 -4 5 -3	71.9	158.5	-0.2890883069145009	10.050193614055404	N/A	N/A	0.289	0.0029	N/A
1 1 -2 2	pyramidalIII	3	5 -1 -4 3	6	0 -1 1 3	1 -5 4 -3	71.9	145.1	-0.25476166662623284	10.050193614055402	N/A	N/A	0.255	0.0025	N/A
1 1 -2 2	pyramidalIII	4	a	3	0 -1 1 -3	-2 1 1 0	158.7	110.0	0.3185105384095774	3.2494	1419.6	0.001	0.319	0.0302	0.000021
1 1 -2 2	pyramidalIII	4	a/3+c	2	0 -1 1 -3	-1 2 -1 -1	158.7	92.4	0.039492989146681035	11.050954366026494	N/A	N/A	0.039	0.0003	N/A
1 1 -2 2	pyramidalIII	4	a/3+c	3	0 -1 1 -3	-1 -1 2 1	158.7	105.0	0.2414695709528511	11.050954366026494	N/A	N/A	0.241	0.0020	N/A
1 1 -2 2	pyramidalIII	4	3 0 -3 2	6	0 -1 1 -3	0 3 -3 -2	158.7	83.1	-0.11252438937281424	19.836001773542975	N/A	N/A	0.113	0.0003	N/A
1 1 -2 2	pyramidalIII	4	5 -1 -4 3	3	0 -1 1 -3	-1 -4 5 3	158.7	100.0	0.16253428818414	10.050193614055404	N/A	N/A	0.163	0.0016	N/A
1 1 -2 2	pyramidalIII	4	5 -1 -4 3	5	0 -1 1 -3	1 -5 4 3	158.7	93.7	0.05955436731933584	10.050193614055402	N/A	N/A	0.060	0.0006	N/A
1 1 -2 2	pyramidalIII	5	a	2	-1 1 0 3	-1 -1 2 0	51.6	133.1	-0.424680717817303	3.2494	1419.6	0.001	0.425	0.0402	0.000028
1 1 -2 2	pyramidalIII	5	a/3+c	2	-1 1 0 3	-1 2 -1 -1	51.6	92.4	-0.02632865943112069	11.050954366026494	N/A	N/A	0.026	0.0002	N/A
1 1 -2 2	pyramidalIII	5	a/3+c	6	-1 1 0 3	-2 1 1 -1	51.6	130.2	-0.40094540623049685	11.050954366026494	N/A	N/A	0.401	0.0033	N/A
1 1 -2 2	pyramidalIII	5	3 0 -3 2	1	-1 1 0 3	3 -3 0 2	51.6	67.5	0.2380412270519861	19.836001773542975	N/A	N/A	0.238	0.0006	N/A
1 1 -2 2	pyramidalIII	5	5 -1 -4 3	9	-1 1 0 3	4 -5 1 3	51.6	74.5	0.166256930245518	10.050193614055404	N/A	N/A	0.166	0.0016	N/A
1 1 -2 2	pyramidalIII	5	5 -1 -4 3	11	-1 1 0 3	5 -4 -1 3	51.6	60.8	0.3035634914607238	10.050193614055404	N/A	N/A	0.304	0.0030	N/A
1 1 -2 2	pyramidalIII	6	a	2	-1 1 0 -3	-1 -1 2 0	128.4	133.1	0.424680717817303	3.2494	1419.6	0.001	0.425	0.0402	0.000028
1 1 -2 2	pyramidalIII	6	a/3+c	1	-1 1 0 -3	-1 2 -1 1	128.4	49.8	-0.40094540623049685	11.050954366026494	N/A	N/A	0.401	0.0033	N/A
1 1 -2 2	pyramidalIII	6	a/3+c	5	-1 1 0 -3	-2 1 1 1	128.4	87.6	-0.02632865943112069	11.050954366026494	N/A	N/A	0.026	0.0002	N/A
1 1 -2 2	pyramidalIII	6	3 0 -3 2	2	-1 1 0 -3	3 -3 0 -2	128.4	112.5	0.2380412270519861	19.836001773542975	N/A	N/A	0.238	0.0006	N/A
1 1 -2 2	pyramidalIII	6	5 -1 -4 3	10	-1 1 0 -3	4 -5 1 -3	128.4	119.2	0.3035634914607238	10.050193614055404	N/A	N/A	0.304	0.0030	N/A
1 1 -2 2	pyramidalIII	6	5 -1 -4 3	12	-1 1 0 -3	5 -4 -1 -3	128.4	105.5	0.166256930245518	10.050193614055404	N/A	N/A	0.166	0.0016	N/A
1 1 -2 2	pyramidalII	1	a	1	-1 0 1 2	-1 2 -1 0	82.3	70.0	0.045784686046333886	3.2494	1406.1	0.43	0.046	0.0043	0.000003
1 1 -2 2	pyramidalII	1	b+c	2	-1 0 1 2	-1 0 1 -1	82.3	158.5	-0.12461993544829332	7.666289209258936	2655.2	0.001	0.125	0.0021	0.000001
1 1 -2 2	pyramidalII	1	5 -1 -4 3	4	-1 0 1 2	-1 -4 5 -3	82.3	158.5	-0.12466605442165782	10.050193614055404	N/A	N/A	0.125	0.0012	N/A
1 1 -2 2	pyramidalII	1	5 -1 -4 3	11	-1 0 1 2	5 -4 -1 3	82.3	60.8	0.06545415681247807	10.050193614055404	N/A	N/A	0.065	0.0006	N/A
1 1 -2 2	pyramidalII	2	a	1	-1 0 1 -2	-1 2 -1 0	159.7	70.0	-0.3204928024268616	3.2494	1406.1	0.43	0.320	0.0304	0.000022
1 1 -2 2	pyramidalII	2	b+c	1	-1 0 1 -2	-1 0 1 1	159.7	86.5	-0.05728343691047328	7.666289209258936	2655.2	0.001	0.057	0.0010	0.000000
1 1 -2 2	pyramidalII	2	5 -1 -4 3	3	-1 0 1 -2	-1 -4 5 3	159.7	100.0	0.16354582730824904	10.050193614055404	N/A	N/A	0.164	0.0016	N/A
1 1 -2 2	pyramidalII	2	5 -1 -4 3	12	-1 0 1 -2	5 -4 -1 -3	159.7	105.5	0.25093745608860096	10.050193614055404	N/A	N/A	0.251	0.0025	N/A
1 1 -2 2	pyramidalII	3	a	3	0 -1 1 2	-2 1 1 0	82.3	110.0	-0.045784686046333886	3.2494	1406.1	0.43	0.046	0.0043	0.000003
1 1 -2 2	pyramidalII	3	b+c	4	0 -1 1 2	0 -1 1 -1	82.3	158.5	-0.12461993544829332	7.666289209258936	2655.2	0.001	0.125	0.0021	0.000001
1 1 -2 2	pyramidalII	3	5 -1 -4 3	1	0 -1 1 2	4 1 -5 3	82.3	21.5	0.12466605442165782	10.050193614055404	N/A	N/A	0.125	0.0012	N/A
1 1 -2 2	pyramidalII	3	5 -1 -4 3	10	0 -1 1 2	4 -5 1 -3	82.3	119.2	-0.06545415681247807	10.050193614055404	N/A	N/A	0.065	0.0006	N/A
1 1 -2 2	pyramidalII	4	a	3	0 -1 1 -2	-2 1 1 0	159.7	110.0	0.3204928024268616	3.2494	1406.1	0.43	0.320	0.0304	0.000022
1 1 -2 2	pyramidalII	4	b+c	3	0 -1 1 -2	0 -1 1 1	159.7	86.5	-0.05728343691047328	7.666289209258936	2655.2	0.001	0.057	0.0010	0.000000
1 1 -2 2	pyramidalII	4	5 -1 -4 3	2	0 -1 1 -2	4 1 -5 -3	159.7	80.0	-0.16354582730824904	10.050193614055404	N/A	N/A	0.164	0.0016	N/A
1 1 -2 2	pyramidalII	4	5 -1 -4 3	9	0 -1 1 -2	4 -5 1 3	159.7	74.5	-0.25093745608860096	10.050193614055404	N/A	N/A	0.251	0.0025	N/A
1 1 -2 2	pyramidalII	5	a	2	-1 1 0 2	-1 -1 2 0	57.6	133.1	-0.3662774884537815	3.2494	1406.1	0.43	0.366	0.0347	0.000025
1 1 -2 2	pyramidalII	5	b+c	6	-1 1 0 2	-1 1 0 -1	57.6	119.7	-0.2656065672506138	7.666289209258936	2655.2	0.001	0.266	0.0045	0.000002
1 1 -2 2	pyramidalII	5	5 -1 -4 3	5	-1 1 0 2	1 -5 4 3	57.6	93.7	-0.034242860848958064	10.050193614055402	N/A	N/A	0.034	0.0003	N/A
1 1 -2 2	pyramidalII	5	5 -1 -4 3	7	-1 1 0 2	5 -1 -4 3	57.6	34.9	0.4394523202548577	10.050193614055402	N/A	N/A	0.439	0.0044	N/A
1 1 -2 2	pyramidalII	6	a	2	-1 1 0 -2	-1 -1 2 0	122.4	133.1	0.3662774884537815	3.2494	1406.1	0.43	0.366	0.0347	0.000025
1 1 -2 2	pyramidalII	6	b+c	5	-1 1 0 -2	-1 1 0 1	122.4	60.3	-0.2656065672506138	7.666289209258936	2655.2	0.001	0.266	0.0045	0.000002
1 1 -2 2	pyramidalII	6	5 -1 -4 3	6	-1 1 0 -2	1 -5 4 -3	122.4	145.1	0.4394523202548577	10.050193614055402	N/A	N/A	0.439	0.0044	N/A
1 1 -2 2	pyramidalII	6	5 -1 -4 3	8	-1 1 0 -2	5 -1 -4 -3	122.4	86.3	-0.034242860848958064	10.050193614055402	N/A	N/A	0.034	0.0003	N/A
1 1 -2 2	pyramidalI	1	a	1	-1 0 1 1	-1 2 -1 0	100.0	70.0	-0.05931677207709479	3.2494	1321.0	1.3	0.059	0.0056	0.000004
1 1 -2 2	pyramidalI	1	b+c	4	-1 0 1 1	0 -1 1 -1	100.0	158.5	0.16145250618881518	7.666289209258936	N/A	N/A	0.161	0.0027	N/A
1 1 -2 2	pyramidalI	1	b+c	6	-1 0 1 1	-1 1 0 -1	100.0	119.7	0.0860272591470889	7.666289209258936	N/A	N/A	0.086	0.0015	N/A
1 1 -2 2	pyramidalI	1	b/2+c	2	-1 0 1 1	-1 0 1 -2	100.0	157.5	0.16031234568692185	11.834718320264324	2027.2	1.3	0.160	0.0011	0.000001
1 1 -2 2	pyramidalI	1	a+c	4	-1 0 1 1	-1 -1 2 -3	100.0	168.9	0.17029630185509245	6.1363498531293015	N/A	N/A	0.170	0.0045	N/A
1 1 -2 2	pyramidalI	1	a+c	6	-1 0 1 1	-2 1 1 -3	100.0	143.1	0.13888611114585103	6.1363498531293015	N/A	N/A	0.139	0.0037	N/A
1 1 -2 2	pyramidalI	1	5 -1 -4 3	6	-1 0 1 1	1 -5 4 -3	100.0	145.1	0.14233412610495905	10.050193614055402	N/A	N/A	0.142	0.0014	N/A
1 1 -2 2	pyramidalI	1	5 -1 -4 3	9	-1 0 1 1	4 -5 1 3	100.0	74.5	-0.046443476345495546	10.050193614055404	N/A	N/A	0.046	0.0005	N/A
1 1 -2 2	pyramidalI	2	a	1	-1 0 1 -1	-1 2 -1 0	150.2	70.0	-0.2965838604538236	3.2494	1321.0	1.3	0.297	0.0281	0.000021
1 1 -2 2	pyramidalI	2	b+c	3	-1 0 1 -1	0 -1 1 1	150.2	86.5	-0.05301006053902969	7.666289209258936	N/A	N/A	0.053	0.0009	N/A
1 1 -2 2	pyramidalI	2	b+c	5	-1 0 1 -1	-1 1 0 1	150.2	60.3	-0.43013629583457214	7.666289209258936	N/A	N/A	0.430	0.0073	N/A
1 1 -2 2	pyramidalI	2	b/2+c	1	-1 0 1 -1	-1 0 1 2	150.2	68.9	-0.3129723579442437	11.834718320264324	2027.2	1.3	0.313	0.0022	0.000001
1 1 -2 2	pyramidalI	2	a+c	3	-1 0 1 -1	-1 -1 2 3	150.2	75.1	-0.2232776950553053	6.1363498531293015	N/A	N/A	0.223	0.0059	N/A
1 1 -2 2	pyramidalI	2	a+c	5	-1 0 1 -1	-2 1 1 3	150.2	64.0	-0.38032864863770577	6.1363498531293015	N/A	N/A	0.380	0.0101	N/A
1 1 -2 2	pyramidalI	2	5 -1 -4 3	5	-1 0 1 -1	1 -5 4 3	150.2	93.7	0.055454567546335674	10.050193614055402	N/A	N/A	0.055	0.0005	N/A
1 1 -2 2	pyramidalI	2	5 -1 -4 3	10	-1 0 1 -1	4 -5 1 -3	150.2	119.2	0.4239986813614748	10.050193614055404	N/A	N/A	0.424	0.0042	N/A
1 1 -2 2	pyramidalI	3	a	3	0 -1 1 1	-2 1 1 0	100.0	110.0	0.05931677207709479	3.2494	1321.0	1.3	0.059	0.0056	0.000004
1 1 -2 2	pyramidalI	3	b+c	2	0 -1 1 1	-1 0 1 -1	100.0	158.5	0.16145250618881518	7.666289209258936	N/A	N/A	0.161	0.0027	N/A
1 1 -2 2	pyramidalI	3	b+c	5	0 -1 1 1	-1 1 0 1	100.0	60.3	-0.0860272591470889	7.666289209258936	N/A	N/A	0.086	0.0015	N/A
1 1 -2 2	pyramidalI	3	b/2+c	4	0 -1 1 1	0 -1 1 -2	100.0	157.5	0.16031234568692185	11.834718320264324	2027.2	1.3	0.160	0.0011	0.000001
1 1 -2 2	pyramidalI	3	a+c	1	0 -1 1 1	-1 2 -1 3	100.0	36.9	-0.13888611114585103	6.1363498531293015	N/A	N/A	0.139	0.0037	N/A
1 1 -2 2	pyramidalI	3	a+c	4	0 -1 1 1	-1 -1 2 -3	100.0	168.9	0.17029630185509245	6.1363498531293015	N/A	N/A	0.170	0.0045	N/A
1 1 -2 2	pyramidalI	3	5 -1 -4 3	7	0 -1 1 1	5 -1 -4 3	100.0	34.9	-0.14233412610495905	10.050193614055402	N/A	N/A	0.142	0.0014	N/A
1 1 -2 2	pyramidalI	3	5 -1 -4 3	12	0 -1 1 1	5 -4 -1 -3	100.0	105.5	0.046443476345495546	10.050193614055404	N/A	N/A	0.046	0.0005	N/A
1 1 -2 2	pyramidalI	4	a	3	0 -1 1 -1	-2 1 1 0	150.2	110.0	0.2965838604538236	3.2494	1321.0	1.3	0.297	0.0281	0.000021
1 1 -2 2	pyramidalI	4	b+c	1	0 -1 1 -1	-1 0 1 1	150.2	86.5	-0.05301006053902969	7.666289209258936	N/A	N/A	0.053	0.0009	N/A
1 1 -2 2	pyramidalI	4	b+c	6	0 -1 1 -1	-1 1 0 -1	150.2	119.7	0.43013629583457214	7.666289209258936	N/A	N/A	0.430	0.0073	N/A
1 1 -2 2	pyramidalI	4	b/2+c	3	0 -1 1 -1	0 -1 1 2	150.2	68.9	-0.3129723579442437	11.834718320264324	2027.2	1.3	0.313	0.0022	0.000001
1 1 -2 2	pyramidalI	4	a+c	2	0 -1 1 -1	-1 2 -1 -3	150.2	116.0	0.38032864863770577	6.1363498531293015	N/A	N/A	0.380	0.0101	N/A
1 1 -2 2	pyramidalI	4	a+c	3	0 -1 1 -1	-1 -1 2 3	150.2	75.1	-0.2232776950553053	6.1363498531293015	N/A	N/A	0.223	0.0059	N/A
1 1 -2 2	pyramidalI	4	5 -1 -4 3	8	0 -1 1 -1	5 -1 -4 -3	150.2	86.3	-0.055454567546335674	10.050193614055402	N/A	N/A	0.055	0.0005	N/A
1 1 -2 2	pyramidalI	4	5 -1 -4 3	11	0 -1 1 -1	5 -4 -1 3	150.2	60.8	-0.4239986813614748	10.050193614055404	N/A	N/A	0.424	0.0042	N/A
1 1 -2 2	pyramidalI	5	a	2	-1 1 0 1	-1 -1 2 0	69.7	133.1	-0.23726708834201507	3.2494	1321.0	1.3	0.237	0.0225	0.000017
1 1 -2 2	pyramidalI	5	b+c	2	-1 1 0 1	-1 0 1 -1	69.7	158.5	-0.3229050124706497	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
1 1 -2 2	pyramidalI	5	b+c	3	-1 1 0 1	0 -1 1 1	69.7	86.5	0.021204024216833522	7.666289209258936	N/A	N/A	0.021	0.0004	N/A
1 1 -2 2	pyramidalI	5	b/2+c	6	-1 1 0 1	-1 1 0 -2	69.7	130.0	-0.22290681732555814	11.834718320264324	2027.2	1.3	0.223	0.0016	0.000001
1 1 -2 2	pyramidalI	5	a+c	2	-1 1 0 1	-1 2 -1 -3	69.7	116.0	-0.1521314594638472	6.1363498531293015	N/A	N/A	0.152	0.0040	N/A
1 1 -2 2	pyramidalI	5	a+c	6	-1 1 0 1	-2 1 1 -3	69.7	143.1	-0.27777222237172	6.1363498531293015	N/A	N/A	0.278	0.0074	N/A
1 1 -2 2	pyramidalI	5	5 -1 -4 3	1	-1 1 0 1	4 1 -5 3	69.7	21.5	0.3230245121928717	10.050193614055404	N/A	N/A	0.323	0.0032	N/A
1 1 -2 2	pyramidalI	5	5 -1 -4 3	3	-1 1 0 1	-1 -4 5 3	69.7	100.0	-0.06053808692076145	10.050193614055404	N/A	N/A	0.061	0.0006	N/A
