orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
[1, -0.7334669338677354, -0.2665330661322645, 0]	prismatic_a	3	\frac{b+c}{2}_{part}	3	-2 1 1 0	0 -1 1 1	164.9	79.0	-0.1845036201132839	3.833144604629468	N/A	N/A	0.185	0.0126	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	prismatic_a	3	\frac{b+c}{2}_{part}	4	-2 1 1 0	0 -1 1 -1	164.9	79.0	-0.1845036201132839	3.833144604629468	N/A	N/A	0.185	0.0126	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	prismatic_a	3	\frac{b}{2}+c	3	-2 1 1 0	0 -1 1 2	164.9	82.9	-0.11951768296486534	11.834718320264324	N/A	N/A	0.120	0.0009	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	prismatic_a	3	\frac{b}{2}+c	4	-2 1 1 0	0 -1 1 -2	164.9	82.9	-0.11951768296486534	11.834718320264324	N/A	N/A	0.120	0.0009	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	prismatic_a	3	3 0 -3 2	5	-2 1 1 0	0 3 -3 2	164.9	102.8	0.21392286532487276	19.836001773542975	N/A	N/A	0.214	0.0005	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	prismatic_a	3	3 0 -3 2	6	-2 1 1 0	0 3 -3 -2	164.9	102.8	0.21392286532487276	19.836001773542975	N/A	N/A	0.214	0.0005	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	1	b	1	-1 2 -1 2	-1 0 1 0	126.9	134.9	0.4241426834747769	5.6281258941143095	2626.0	-0.2	0.424	0.0134	0.000005
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	1	a+c	2	-1 2 -1 2	-1 2 -1 -3	126.9	112.0	0.22528365225311073	6.1363498531293015	1380.2	0.6	0.225	0.0060	0.000004
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	1	a+c_{part}	2	-1 2 -1 2	-1 2 -1 -3	126.9	112.0	0.22528365225311073	3.0681749265646507	N/A	N/A	0.225	0.0239	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	2	b	1	-1 2 -1 -2	-1 0 1 0	126.9	134.9	0.4241426834747769	5.6281258941143095	2626.0	-0.2	0.424	0.0134	0.000005
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	2	a+c	1	-1 2 -1 -2	-1 2 -1 3	126.9	112.0	0.22528365225311073	6.1363498531293015	1380.2	0.6	0.225	0.0060	0.000004
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	2	a+c_{part}	1	-1 2 -1 -2	-1 2 -1 3	126.9	112.0	0.22528365225311073	3.0681749265646507	N/A	N/A	0.225	0.0239	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	3	b	3	-1 -1 2 2	-1 1 0 0	102.6	165.1	0.21095098834114057	5.6281258941143095	2626.0	-0.2	0.211	0.0067	0.000003
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	3	a+c	4	-1 -1 2 2	-1 -1 2 -3	102.6	97.8	0.029748891596950603	6.1363498531293015	1380.2	0.6	0.030	0.0008	0.000001
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	3	a+c_{part}	4	-1 -1 2 2	-1 -1 2 -3	102.6	97.8	0.029748891596950603	3.0681749265646507	N/A	N/A	0.030	0.0032	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	4	b	3	-1 -1 2 -2	-1 1 0 0	102.6	165.1	0.21095098834114057	5.6281258941143095	2626.0	-0.2	0.211	0.0067	0.000003
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	4	a+c	3	-1 -1 2 -2	-1 -1 2 3	102.6	97.8	0.029748891596950603	6.1363498531293015	1380.2	0.6	0.030	0.0008	0.000001
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	4	a+c_{part}	3	-1 -1 2 -2	-1 -1 2 3	102.6	97.8	0.029748891596950603	3.0681749265646507	N/A	N/A	0.030	0.0032	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	5	b	2	-2 1 1 2	0 -1 1 0	145.0	74.9	-0.2131916950849473	5.6281258941143095	2626.0	-0.2	0.213	0.0067	0.000003
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	5	a+c	6	-2 1 1 2	-2 1 1 -3	145.0	120.7	0.41876328561156323	6.1363498531293015	1380.2	0.6	0.419	0.0111	0.000008
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	5	a+c_{part}	6	-2 1 1 2	-2 1 1 -3	145.0	120.7	0.41876328561156323	3.0681749265646507	N/A	N/A	0.419	0.0445	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	6	b	2	-2 1 1 -2	0 -1 1 0	145.0	74.9	-0.2131916950849473	5.6281258941143095	2626.0	-0.2	0.213	0.0067	0.000003
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	6	a+c	5	-2 1 1 -2	-2 1 1 3	145.0	120.7	0.41876328561156323	6.1363498531293015	1380.2	0.6	0.419	0.0111	0.000008
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalIV	6	a+c_{part}	5	-2 1 1 -2	-2 1 1 3	145.0	120.7	0.41876328561156323	3.0681749265646507	N/A	N/A	0.419	0.0445	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	a	1	-1 0 1 1	-1 2 -1 0	128.4	135.1	0.4398394322417861	3.2494	1321.0	1.3	0.440	0.0417	0.000032
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	b+c	4	-1 0 1 1	0 -1 1 -1	128.4	79.0	-0.11868257892879334	7.666289209258936	N/A	N/A	0.119	0.0020	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	b+c	6	-1 0 1 1	-1 1 0 -1	128.4	135.2	0.4406027071241579	7.666289209258936	N/A	N/A	0.441	0.0075	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	\frac{b+c}{2}_{part}	4	-1 0 1 1	0 -1 1 -1	128.4	79.0	-0.11868257892879334	6.136349853129302	N/A	N/A	0.119	0.0032	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	\frac{b+c}{2}_{part}	6	-1 0 1 1	-1 1 0 -1	128.4	135.2	0.4406027071241579	6.136349853129302	N/A	N/A	0.441	0.0117	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	\frac{b}{2}+c	2	-1 0 1 1	-1 0 1 -2	128.4	109.6	0.20853329486862168	11.834718320264324	N/A	N/A	0.209	0.0015	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	a+c	4	-1 0 1 1	-1 -1 2 -3	128.4	97.8	0.08463651670906187	6.1363498531293015	N/A	N/A	0.085	0.0022	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	a+c	6	-1 0 1 1	-2 1 1 -3	128.4	120.7	0.31754602895106704	6.1363498531293015	N/A	N/A	0.318	0.0084	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	5 -1 -4 3	6	-1 0 1 1	1 -5 4 -3	128.4	68.0	-0.2327387227600746	10.050193614055402	N/A	N/A	0.233	0.0023	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	1	5 -1 -4 3	9	-1 0 1 1	4 -5 1 3	128.4	39.6	-0.478299445270191	10.050193614055404	N/A	N/A	0.478	0.0047	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	a	1	-1 0 1 -1	-1 2 -1 0	128.4	135.1	0.4398394322417861	3.2494	1321.0	1.3	0.440	0.0417	0.000032
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	b+c	3	-1 0 1 -1	0 -1 1 1	128.4	79.0	-0.11868257892879334	7.666289209258936	N/A	N/A	0.119	0.0020	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	b+c	5	-1 0 1 -1	-1 1 0 1	128.4	135.2	0.4406027071241579	7.666289209258936	N/A	N/A	0.441	0.0075	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	\frac{b+c}{2}_{part}	3	-1 0 1 -1	0 -1 1 1	128.4	79.0	-0.11868257892879334	6.136349853129302	N/A	N/A	0.119	0.0032	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	\frac{b+c}{2}_{part}	5	-1 0 1 -1	-1 1 0 1	128.4	135.2	0.4406027071241579	6.136349853129302	N/A	N/A	0.441	0.0117	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	\frac{b}{2}+c	1	-1 0 1 -1	-1 0 1 2	128.4	109.6	0.20853329486862168	11.834718320264324	N/A	N/A	0.209	0.0015	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	a+c	3	-1 0 1 -1	-1 -1 2 3	128.4	97.8	0.08463651670906187	6.1363498531293015	N/A	N/A	0.085	0.0022	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	a+c	5	-1 0 1 -1	-2 1 1 3	128.4	120.7	0.31754602895106704	6.1363498531293015	N/A	N/A	0.318	0.0084	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	5 -1 -4 3	5	-1 0 1 -1	1 -5 4 3	128.4	68.0	-0.2327387227600746	10.050193614055402	N/A	N/A	0.233	0.0023	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	2	5 -1 -4 3	10	-1 0 1 -1	4 -5 1 -3	128.4	39.6	-0.478299445270191	10.050193614055404	N/A	N/A	0.478	0.0047	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	a	3	0 -1 1 1	-2 1 1 0	76.8	164.9	-0.22108153169574893	3.2494	1321.0	1.3	0.221	0.0209	0.000016
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	b+c	2	0 -1 1 1	-1 0 1 -1	76.8	121.2	-0.11868257891265087	7.666289209258936	N/A	N/A	0.119	0.0020	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	b+c	5	0 -1 1 1	-1 1 0 1	76.8	135.2	-0.16243739041867952	7.666289209258936	N/A	N/A	0.162	0.0028	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	\frac{b+c}{2}_{part}	2	0 -1 1 1	-1 0 1 -1	76.8	121.2	-0.11868257891265087	6.136349853129302	N/A	N/A	0.119	0.0032	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	\frac{b+c}{2}_{part}	5	0 -1 1 1	-1 1 0 1	76.8	135.2	-0.16243739041867952	6.136349853129302	N/A	N/A	0.162	0.0043	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	\frac{b}{2}+c	4	0 -1 1 1	0 -1 1 -2	76.8	82.9	0.028343474720391747	11.834718320264324	N/A	N/A	0.028	0.0002	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	a+c	1	0 -1 1 1	-1 2 -1 3	76.8	112.0	-0.08586695624096052	6.1363498531293015	N/A	N/A	0.086	0.0023	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	a+c	4	0 -1 1 1	-1 -1 2 -3	76.8	97.8	-0.0312030196048543	6.1363498531293015	N/A	N/A	0.031	0.0008	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	5 -1 -4 3	7	0 -1 1 1	5 -1 -4 3	76.8	45.0	0.16201054085443362	10.050193614055402	N/A	N/A	0.162	0.0016	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	3	5 -1 -4 3	12	0 -1 1 1	5 -4 -1 -3	76.8	31.4	0.1953867176961267	10.050193614055404	N/A	N/A	0.195	0.0019	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	a	3	0 -1 1 -1	-2 1 1 0	76.8	164.9	-0.22108153169574893	3.2494	1321.0	1.3	0.221	0.0209	0.000016
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	b+c	1	0 -1 1 -1	-1 0 1 1	76.8	121.2	-0.11868257891265087	7.666289209258936	N/A	N/A	0.119	0.0020	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	b+c	6	0 -1 1 -1	-1 1 0 -1	76.8	135.2	-0.16243739041867952	7.666289209258936	N/A	N/A	0.162	0.0028	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	\frac{b+c}{2}_{part}	1	0 -1 1 -1	-1 0 1 1	76.8	121.2	-0.11868257891265087	6.136349853129302	N/A	N/A	0.119	0.0032	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	\frac{b+c}{2}_{part}	6	0 -1 1 -1	-1 1 0 -1	76.8	135.2	-0.16243739041867952	6.136349853129302	N/A	N/A	0.162	0.0043	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	\frac{b}{2}+c	3	0 -1 1 -1	0 -1 1 2	76.8	82.9	0.028343474720391747	11.834718320264324	N/A	N/A	0.028	0.0002	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	a+c	2	0 -1 1 -1	-1 2 -1 -3	76.8	112.0	-0.08586695624096052	6.1363498531293015	N/A	N/A	0.086	0.0023	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	a+c	3	0 -1 1 -1	-1 -1 2 3	76.8	97.8	-0.0312030196048543	6.1363498531293015	N/A	N/A	0.031	0.0008	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	5 -1 -4 3	8	0 -1 1 -1	5 -1 -4 -3	76.8	45.0	0.16201054085443362	10.050193614055402	N/A	N/A	0.162	0.0016	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	4	5 -1 -4 3	11	0 -1 1 -1	5 -4 -1 3	76.8	31.4	0.1953867176961267	10.050193614055404	N/A	N/A	0.195	0.0019	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	a	2	-1 1 0 1	-1 -1 2 0	148.2	104.9	0.21875790050521268	3.2494	1321.0	1.3	0.219	0.0207	0.000016
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	b+c	2	-1 1 0 1	-1 0 1 -1	148.2	121.2	0.44060270722195577	7.666289209258936	N/A	N/A	0.441	0.0075	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	b+c	3	-1 1 0 1	0 -1 1 1	148.2	79.0	-0.1624373904768285	7.666289209258936	N/A	N/A	0.162	0.0028	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	\frac{b+c}{2}_{part}	2	-1 1 0 1	-1 0 1 -1	148.2	121.2	0.44060270722195577	6.136349853129302	N/A	N/A	0.441	0.0117	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	\frac{b+c}{2}_{part}	3	-1 1 0 1	0 -1 1 1	148.2	79.0	-0.1624373904768285	6.136349853129302	N/A	N/A	0.162	0.0043	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	\frac{b}{2}+c	6	-1 1 0 1	-1 1 0 -2	148.2	117.4	0.39063707883690424	11.834718320264324	N/A	N/A	0.391	0.0028	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	a+c	2	-1 1 0 1	-1 2 -1 -3	148.2	112.0	0.3187764685204664	6.1363498531293015	N/A	N/A	0.319	0.0085	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	a+c	6	-1 1 0 1	-2 1 1 -3	148.2	120.7	0.4346160048480099	6.1363498531293015	N/A	N/A	0.435	0.0115	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	5 -1 -4 3	1	-1 1 0 1	4 1 -5 3	148.2	61.4	-0.40681999356237714	10.050193614055404	N/A	N/A	0.407	0.0040	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	5	5 -1 -4 3	3	-1 1 0 1	-1 -4 5 3	148.2	86.4	-0.05317908411246674	10.050193614055404	N/A	N/A	0.053	0.0005	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	a	2	-1 1 0 -1	-1 -1 2 0	148.2	104.9	0.21875790050521268	3.2494	1321.0	1.3	0.219	0.0207	0.000016
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	b+c	1	-1 1 0 -1	-1 0 1 1	148.2	121.2	0.44060270722195577	7.666289209258936	N/A	N/A	0.441	0.0075	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	b+c	4	-1 1 0 -1	0 -1 1 -1	148.2	79.0	-0.1624373904768285	7.666289209258936	N/A	N/A	0.162	0.0028	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	\frac{b+c}{2}_{part}	1	-1 1 0 -1	-1 0 1 1	148.2	121.2	0.44060270722195577	6.136349853129302	N/A	N/A	0.441	0.0117	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	\frac{b+c}{2}_{part}	4	-1 1 0 -1	0 -1 1 -1	148.2	79.0	-0.1624373904768285	6.136349853129302	N/A	N/A	0.162	0.0043	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	\frac{b}{2}+c	5	-1 1 0 -1	-1 1 0 2	148.2	117.4	0.39063707883690424	11.834718320264324	N/A	N/A	0.391	0.0028	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	a+c	1	-1 1 0 -1	-1 2 -1 3	148.2	112.0	0.3187764685204664	6.1363498531293015	N/A	N/A	0.319	0.0085	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	a+c	5	-1 1 0 -1	-2 1 1 3	148.2	120.7	0.4346160048480099	6.1363498531293015	N/A	N/A	0.435	0.0115	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	5 -1 -4 3	2	-1 1 0 -1	4 1 -5 -3	148.2	61.4	-0.40681999356237714	10.050193614055404	N/A	N/A	0.407	0.0040	N/A
[1, -0.7334669338677354, -0.2665330661322645, 0]	pyramidalI	6	5 -1 -4 3	4	-1 1 0 -1	-1 -4 5 -3	148.2	86.4	-0.05317908411246674	10.050193614055404	N/A	N/A	0.053	0.0005	N/A
