orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	1	a	1	-1 0 1 0	-1 2 -1 0	170.0	80.0	-0.17086442742330485	3.2494	1147.7	0.001	0.171	0.0162	0.000014
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	1	\frac{a}{3}+c	1	-1 0 1 0	-1 2 -1 1	170.0	81.2	-0.15072187941602627	11.050954366026494	N/A	N/A	0.151	0.0012	N/A
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	1	\frac{a}{3}+c	2	-1 0 1 0	-1 2 -1 -1	170.0	81.2	-0.15072187941602627	11.050954366026494	N/A	N/A	0.151	0.0012	N/A
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	1	a+c	1	-1 0 1 0	-1 2 -1 3	170.0	84.7	-0.09047835988406064	6.1363498531293015	N/A	N/A	0.090	0.0024	N/A
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	1	a+c	2	-1 0 1 0	-1 2 -1 -3	170.0	84.7	-0.09047835988406064	6.1363498531293015	N/A	N/A	0.090	0.0024	N/A
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	2	a	3	0 -1 1 0	-2 1 1 0	130.0	140.0	0.49237694039114416	3.2494	1147.7	0.001	0.492	0.0466	0.000041
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	2	\frac{a}{3}+c	5	0 -1 1 0	-2 1 1 1	130.0	132.5	0.4343325229520636	11.050954366026494	N/A	N/A	0.434	0.0036	N/A
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	2	\frac{a}{3}+c	6	0 -1 1 0	-2 1 1 -1	130.0	132.5	0.4343325229520636	11.050954366026494	N/A	N/A	0.434	0.0036	N/A
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	2	a+c	5	0 -1 1 0	-2 1 1 3	130.0	113.9	0.26072985870349785	6.1363498531293015	N/A	N/A	0.261	0.0069	N/A
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	2	a+c	6	0 -1 1 0	-2 1 1 -3	130.0	113.9	0.26072985870349785	6.1363498531293015	N/A	N/A	0.261	0.0069	N/A
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	3	a	2	-1 1 0 0	-1 -1 2 0	110.0	160.0	0.32151251302356315	3.2494	1147.7	0.001	0.322	0.0305	0.000027
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	3	\frac{a}{3}+c	3	-1 1 0 0	-1 -1 2 1	110.0	146.0	0.2836106435272827	11.050954366026494	N/A	N/A	0.284	0.0023	N/A
[1.0, 0.22645290581162336, -1.2264529058116234, 0.0]	prismatic_m	3	\frac{a}{3}+c	4	-1 1 0 0	-1 -1 2 -1	110.0	146.0	0.2836106435272827	11.050954366026494	N/A	N/A	0.284	0.0023	N/A
