orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	1	a	1	-1 0 1 0	-1 2 -1 0	140.1	129.9	0.4921289222614936	3.2494	1147.7	0.001	0.492	0.0466	0.000041
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	1	\frac{a}{3}+c	1	-1 0 1 0	-1 2 -1 1	140.1	124.5	0.4341137426458134	11.050954366026494	N/A	N/A	0.434	0.0036	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	1	\frac{a}{3}+c	2	-1 0 1 0	-1 2 -1 -1	140.1	124.5	0.4341137426458134	11.050954366026494	N/A	N/A	0.434	0.0036	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	1	a+c	1	-1 0 1 0	-1 2 -1 3	140.1	109.9	0.2605985248968348	6.1363498531293015	N/A	N/A	0.261	0.0069	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	1	a+c	2	-1 0 1 0	-1 2 -1 -3	140.1	109.9	0.2605985248968348	6.1363498531293015	N/A	N/A	0.261	0.0069	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	2	a	3	0 -1 1 0	-2 1 1 0	80.1	170.1	-0.16953444812575214	3.2494	1147.7	0.001	0.170	0.0161	0.000014
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	2	\frac{a}{3}+c	5	0 -1 1 0	-2 1 1 1	80.1	150.3	-0.1495486862566114	11.050954366026494	N/A	N/A	0.150	0.0012	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	2	\frac{a}{3}+c	6	0 -1 1 0	-2 1 1 -1	80.1	150.3	-0.1495486862566114	11.050954366026494	N/A	N/A	0.150	0.0012	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	2	a+c	5	0 -1 1 0	-2 1 1 3	80.1	121.4	-0.08977409191623437	6.1363498531293015	N/A	N/A	0.090	0.0024	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	2	a+c	6	0 -1 1 0	-2 1 1 -3	80.1	121.4	-0.08977409191623437	6.1363498531293015	N/A	N/A	0.090	0.0024	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	3	a	2	-1 1 0 0	-1 -1 2 0	159.9	110.1	0.32259447412339826	3.2494	1147.7	0.001	0.323	0.0306	0.000027
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	3	\frac{a}{3}+c	3	-1 1 0 0	-1 -1 2 1	159.9	107.6	0.2845650564133153	11.050954366026494	N/A	N/A	0.285	0.0023	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	3	\frac{a}{3}+c	4	-1 1 0 0	-1 -1 2 -1	159.9	107.6	0.2845650564133153	11.050954366026494	N/A	N/A	0.285	0.0023	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	3	a+c	3	-1 1 0 0	-1 -1 2 3	159.9	100.5	0.17082443298680053	6.1363498531293015	N/A	N/A	0.171	0.0045	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_m	3	a+c	4	-1 1 0 0	-1 -1 2 -3	159.9	100.5	0.17082443298680053	6.1363498531293015	N/A	N/A	0.171	0.0045	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	1	b	1	-1 2 -1 0	-1 0 1 0	129.9	140.1	0.4921289222614936	5.6281258941143095	2307.7	0.001	0.492	0.0155	0.000007
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	1	b+c	1	-1 2 -1 0	-1 0 1 1	129.9	124.3	0.3612912916533429	7.666289209258936	N/A	N/A	0.361	0.0061	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	1	b+c	2	-1 2 -1 0	-1 0 1 -1	129.9	124.3	0.3612912916533429	7.666289209258936	N/A	N/A	0.361	0.0061	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	1	\frac{b+c}{2}_{part}	1	-1 2 -1 0	-1 0 1 1	129.9	124.3	0.3612912916533429	3.833144604629468	N/A	N/A	0.361	0.0246	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	1	\frac{b+c}{2}_{part}	2	-1 2 -1 0	-1 0 1 -1	129.9	124.3	0.3612912916533429	3.833144604629468	N/A	N/A	0.361	0.0246	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	1	\frac{b}{2}+c	1	-1 2 -1 0	-1 0 1 2	129.9	111.4	0.2340371317326976	11.834718320264324	N/A	N/A	0.234	0.0017	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	1	\frac{b}{2}+c	2	-1 2 -1 0	-1 0 1 -2	129.9	111.4	0.2340371317326976	11.834718320264324	N/A	N/A	0.234	0.0017	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	1	3 0 -3 2	3	-1 2 -1 0	3 0 -3 2	129.9	49.2	-0.41889946812004203	19.836001773542975	N/A	N/A	0.419	0.0011	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	1	3 0 -3 2	4	-1 2 -1 0	3 0 -3 -2	129.9	49.2	-0.41889946812004203	19.836001773542975	N/A	N/A	0.419	0.0011	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	2	b	3	-1 -1 2 0	-1 1 0 0	110.1	159.9	0.32259447412339826	5.6281258941143095	2307.7	0.001	0.323	0.0102	0.000004
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	2	b+c	5	-1 -1 2 0	-1 1 0 1	110.1	133.6	0.23682935297860466	7.666289209258936	N/A	N/A	0.237	0.0040	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	2	b+c	6	-1 -1 2 0	-1 1 0 -1	110.1	133.6	0.23682935297860466	7.666289209258936	N/A	N/A	0.237	0.0040	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	2	\frac{b+c}{2}_{part}	5	-1 -1 2 0	-1 1 0 1	110.1	133.6	0.23682935297860466	3.833144604629468	N/A	N/A	0.237	0.0161	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	2	\frac{b+c}{2}_{part}	6	-1 -1 2 0	-1 1 0 -1	110.1	133.6	0.23682935297860466	3.833144604629468	N/A	N/A	0.237	0.0161	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	2	\frac{b}{2}+c	5	-1 -1 2 0	-1 1 0 2	110.1	116.5	0.15341322573874588	11.834718320264324	N/A	N/A	0.153	0.0011	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	2	\frac{b}{2}+c	6	-1 -1 2 0	-1 1 0 -2	110.1	116.5	0.15341322573874588	11.834718320264324	N/A	N/A	0.153	0.0011	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	2	3 0 -3 2	1	-1 -1 2 0	3 -3 0 2	110.1	36.9	-0.27459197681639425	19.836001773542975	N/A	N/A	0.275	0.0007	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	2	3 0 -3 2	2	-1 -1 2 0	3 -3 0 -2	110.1	36.9	-0.27459197681639425	19.836001773542975	N/A	N/A	0.275	0.0007	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	3	b	2	-2 1 1 0	0 -1 1 0	170.1	80.1	-0.16953444812575214	5.6281258941143095	2307.7	0.001	0.170	0.0054	0.000002
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	3	b+c	3	-2 1 1 0	0 -1 1 1	170.1	82.7	-0.12446193870476986	7.666289209258936	N/A	N/A	0.124	0.0021	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	3	b+c	4	-2 1 1 0	0 -1 1 -1	170.1	82.7	-0.12446193870476986	7.666289209258936	N/A	N/A	0.124	0.0021	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	3	\frac{b+c}{2}_{part}	3	-2 1 1 0	0 -1 1 1	170.1	82.7	-0.12446193870476986	3.833144604629468	N/A	N/A	0.124	0.0085	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	3	\frac{b+c}{2}_{part}	4	-2 1 1 0	0 -1 1 -1	170.1	82.7	-0.12446193870476986	3.833144604629468	N/A	N/A	0.124	0.0085	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	3	\frac{b}{2}+c	3	-2 1 1 0	0 -1 1 2	170.1	85.3	-0.08062390604160537	11.834718320264324	N/A	N/A	0.081	0.0006	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	3	\frac{b}{2}+c	4	-2 1 1 0	0 -1 1 -2	170.1	85.3	-0.08062390604160537	11.834718320264324	N/A	N/A	0.081	0.0006	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	3	3 0 -3 2	5	-2 1 1 0	0 3 -3 2	170.1	98.4	0.14430749126235443	19.836001773542975	N/A	N/A	0.144	0.0004	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	prismatic_a	3	3 0 -3 2	6	-2 1 1 0	0 3 -3 -2	170.1	98.4	0.14430749126235443	19.836001773542975	N/A	N/A	0.144	0.0004	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	1	b	1	-1 2 -1 2	-1 0 1 0	123.0	140.1	0.41746770527524435	5.6281258941143095	2626.0	-0.2	0.417	0.0132	0.000005
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	1	a+c	2	-1 2 -1 2	-1 2 -1 -3	123.0	109.9	0.1849033896742847	6.1363498531293015	1380.2	0.6	0.185	0.0049	0.000004
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	1	a+c_{part}	2	-1 2 -1 2	-1 2 -1 -3	123.0	109.9	0.1849033896742847	3.0681749265646507	N/A	N/A	0.185	0.0196	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	2	b	1	-1 2 -1 -2	-1 0 1 0	123.0	140.1	0.41746770527524435	5.6281258941143095	2626.0	-0.2	0.417	0.0132	0.000005
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	2	a+c	1	-1 2 -1 -2	-1 2 -1 3	123.0	109.9	0.1849033896742847	6.1363498531293015	1380.2	0.6	0.185	0.0049	0.000004
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	2	a+c_{part}	1	-1 2 -1 -2	-1 2 -1 3	123.0	109.9	0.1849033896742847	3.0681749265646507	N/A	N/A	0.185	0.0196	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	3	b	3	-1 -1 2 2	-1 1 0 0	106.9	159.9	0.27365344477000775	5.6281258941143095	2626.0	-0.2	0.274	0.0086	0.000003
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	3	a+c	4	-1 -1 2 2	-1 -1 2 -3	106.9	100.5	0.05300009491191847	6.1363498531293015	1380.2	0.6	0.053	0.0014	0.000001
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	3	a+c_{part}	4	-1 -1 2 2	-1 -1 2 -3	106.9	100.5	0.05300009491191847	3.0681749265646507	N/A	N/A	0.053	0.0056	N/A
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	4	b	3	-1 -1 2 -2	-1 1 0 0	106.9	159.9	0.27365344477000775	5.6281258941143095	2626.0	-0.2	0.274	0.0086	0.000003
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	4	a+c	3	-1 -1 2 -2	-1 -1 2 3	106.9	100.5	0.05300009491191847	6.1363498531293015	1380.2	0.6	0.053	0.0014	0.000001
[1, -0.6513026052104207, -0.3486973947895793, 0]	pyramidalIV	4	a+c_{part}	3	-1 -1 2 -2	-1 -1 2 3	106.9	100.5	0.05300009491191847	3.0681749265646507	N/A	N/A	0.053	0.0056	N/A
