orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
[1, 0, -1, 2.9697346938775513]	basal	1	a	2	0 0 0 1	-1 -1 2 0	20.0	107.2	-0.27839714731311654	3.2494	1070.4	0.001	0.278	0.0264	0.000025
[1, 0, -1, 2.9697346938775513]	basal	1	a	3	0 0 0 1	-2 1 1 0	20.0	107.2	-0.27839714731311654	3.2494	1070.4	0.001	0.278	0.0264	0.000025
[1, 0, -1, 2.9697346938775513]	basal	1	b	1	0 0 0 1	-1 0 1 0	20.0	110.0	-0.321465335855547	5.6281258941143095	1385.3	0.001	0.321	0.0101	0.000007
[1, 0, -1, 2.9697346938775513]	basal	1	b	2	0 0 0 1	0 -1 1 0	20.0	99.8	-0.16073266797475652	5.6281258941143095	1385.3	0.001	0.161	0.0051	0.000004
[1, 0, -1, 2.9697346938775513]	basal	1	b	3	0 0 0 1	-1 1 0 0	20.0	99.8	-0.16073266797475652	5.6281258941143095	1385.3	0.001	0.161	0.0051	0.000004
[1, 0, -1, 2.9697346938775513]	basal	1	p_{part}	1	0 0 0 1	-1 0 1 0	20.0	110.0	-0.321465335855547	1.87604196470477	N/A	N/A	0.321	0.0913	N/A
[1, 0, -1, 2.9697346938775513]	basal	1	p_{part}	2	0 0 0 1	0 -1 1 0	20.0	99.8	-0.16073266797475652	1.87604196470477	N/A	N/A	0.161	0.0457	N/A
[1, 0, -1, 2.9697346938775513]	basal	1	p_{part}	3	0 0 0 1	-1 1 0 0	20.0	99.8	-0.16073266797475652	1.87604196470477	N/A	N/A	0.161	0.0457	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	1	c	1	-1 0 1 0	0 0 0 1	110.0	20.0	-0.321465335855547	5.2054	2121.8	0.001	0.321	0.0119	0.000006
[1, 0, -1, 2.9697346938775513]	prismatic_m	1	\frac{a}{3}+c	1	-1 0 1 0	-1 2 -1 1	110.0	63.7	-0.15142182329315163	11.050954366026494	N/A	N/A	0.151	0.0012	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	1	\frac{a}{3}+c	2	-1 0 1 0	-1 2 -1 -1	110.0	116.3	0.15142182329315163	11.050954366026494	N/A	N/A	0.151	0.0012	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	1	a+c	1	-1 0 1 0	-1 2 -1 3	110.0	37.1	-0.272695608837818	6.1363498531293015	N/A	N/A	0.273	0.0072	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	1	a+c	2	-1 0 1 0	-1 2 -1 -3	110.0	142.9	0.272695608837818	6.1363498531293015	N/A	N/A	0.273	0.0072	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	2	a	3	0 -1 1 0	-2 1 1 0	99.8	107.2	0.05067885899173848	3.2494	1147.7	0.001	0.051	0.0048	0.000004
[1, 0, -1, 2.9697346938775513]	prismatic_m	2	c	1	0 -1 1 0	0 0 0 1	99.8	20.0	-0.16073266797475652	5.2054	2121.8	0.001	0.161	0.0059	0.000003
[1, 0, -1, 2.9697346938775513]	prismatic_m	2	\frac{a}{3}+c	5	0 -1 1 0	-2 1 1 1	99.8	79.6	-0.031006387816175304	11.050954366026494	N/A	N/A	0.031	0.0003	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	2	\frac{a}{3}+c	6	0 -1 1 0	-2 1 1 -1	99.8	134.7	0.12041543553834315	11.050954366026494	N/A	N/A	0.120	0.0010	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	2	a+c	5	0 -1 1 0	-2 1 1 3	99.8	50.2	-0.10951167414326213	6.1363498531293015	N/A	N/A	0.110	0.0029	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	2	a+c	6	0 -1 1 0	-2 1 1 -3	99.8	162.6	0.16318393479137167	6.1363498531293015	N/A	N/A	0.163	0.0043	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	3	a	2	-1 1 0 0	-1 -1 2 0	99.8	107.2	0.05067885899173848	3.2494	1147.7	0.001	0.051	0.0048	0.000004
[1, 0, -1, 2.9697346938775513]	prismatic_m	3	c	1	-1 1 0 0	0 0 0 1	99.8	20.0	-0.16073266797475652	5.2054	2121.8	0.001	0.161	0.0059	0.000003
[1, 0, -1, 2.9697346938775513]	prismatic_m	3	\frac{a}{3}+c	3	-1 1 0 0	-1 -1 2 1	99.8	79.6	-0.031006387816175304	11.050954366026494	N/A	N/A	0.031	0.0003	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	3	\frac{a}{3}+c	4	-1 1 0 0	-1 -1 2 -1	99.8	134.7	0.12041543553834315	11.050954366026494	N/A	N/A	0.120	0.0010	N/A
[1, 0, -1, 2.9697346938775513]	prismatic_m	3	a+c	3	-1 1 0 0	-1 -1 2 3	99.8	50.2	-0.10951167414326213	6.1363498531293015	N/A	N/A	0.110	0.0029	N/A
