orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
[0, 0, 0, 1]	pyramidalI	5	a+c	6	-1 1 0 1	-2 1 1 -3	61.6	148.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	5	5 -1 -4 3	1	-1 1 0 1	4 1 -5 3	61.6	58.8	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	5	5 -1 -4 3	3	-1 1 0 1	-1 -4 5 3	61.6	58.8	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	6	b+c	1	-1 1 0 -1	-1 0 1 1	118.4	47.2	-0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	6	b+c	4	-1 1 0 -1	0 -1 1 -1	118.4	132.8	0.32290501247433506	7.666289209258936	N/A	N/A	0.323	0.0055	N/A
[0, 0, 0, 1]	pyramidalI	6	\frac{b+c}{2}_{part}	1	-1 1 0 -1	-1 0 1 1	118.4	47.2	-0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	6	\frac{b+c}{2}_{part}	4	-1 1 0 -1	0 -1 1 -1	118.4	132.8	0.32290501247433506	6.136349853129302	N/A	N/A	0.323	0.0086	N/A
[0, 0, 0, 1]	pyramidalI	6	\frac{b}{2}+c	5	-1 1 0 -1	-1 1 0 2	118.4	28.4	-0.4183425656393631	11.834718320264324	N/A	N/A	0.418	0.0030	N/A
[0, 0, 0, 1]	pyramidalI	6	a+c	1	-1 1 0 -1	-1 2 -1 3	118.4	32.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	6	a+c	5	-1 1 0 -1	-2 1 1 3	118.4	32.0	-0.403412985257201	6.1363498531293015	N/A	N/A	0.403	0.0107	N/A
[0, 0, 0, 1]	pyramidalI	6	5 -1 -4 3	2	-1 1 0 -1	4 1 -5 -3	118.4	121.2	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
[0, 0, 0, 1]	pyramidalI	6	5 -1 -4 3	4	-1 1 0 -1	-1 -4 5 -3	118.4	121.2	0.24631199237674578	10.050193614055404	N/A	N/A	0.246	0.0024	N/A
