orient	plane_conv_name	i	b_conv_name	j	plane	b	phi(orient_vs_plane)	lambda(orient_vs_b)	Schmid	b_norm	GSF_barrier	GSF_shift	abs(Schmid)	m/b2	m/(b2*GSF)
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	1	c	1	-1 2 -1 0	0 0 0 1	62.0	69.9	0.1615668790294532	5.2054	2302.8	0.001	0.162	0.0060	0.000003
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	1	b+c	1	-1 2 -1 0	-1 0 1 1	62.0	111.3	-0.17053550719674285	7.666289209258936	N/A	N/A	0.171	0.0029	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	1	b+c	2	-1 2 -1 0	-1 0 1 -1	62.0	146.2	-0.3899428917250458	7.666289209258936	N/A	N/A	0.390	0.0066	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	1	\frac{b+c}{2}_{part}	1	-1 2 -1 0	-1 0 1 1	62.0	111.3	-0.17053550719674285	3.833144604629468	N/A	N/A	0.171	0.0116	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	1	\frac{b+c}{2}_{part}	2	-1 2 -1 0	-1 0 1 -1	62.0	146.2	-0.3899428917250458	3.833144604629468	N/A	N/A	0.390	0.0265	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	1	\frac{b}{2}+c	1	-1 2 -1 0	-1 0 1 2	62.0	94.8	-0.03940560931059821	11.834718320264324	N/A	N/A	0.039	0.0003	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	1	\frac{b}{2}+c	2	-1 2 -1 0	-1 0 1 -2	62.0	133.6	-0.32366086894726387	11.834718320264324	N/A	N/A	0.324	0.0023	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	1	3 0 -3 2	3	-1 2 -1 0	3 0 -3 2	62.0	29.2	0.40972091098923374	19.836001773542975	N/A	N/A	0.410	0.0010	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	1	3 0 -3 2	4	-1 2 -1 0	3 0 -3 -2	62.0	59.2	0.2401262029987514	19.836001773542975	N/A	N/A	0.240	0.0006	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	2	c	1	-1 -1 2 0	0 0 0 1	159.9	69.9	-0.3231337580589064	5.2054	2302.8	0.001	0.323	0.0119	0.000005
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	2	b+c	5	-1 -1 2 0	-1 1 0 1	159.9	76.5	-0.21940738448135738	7.666289209258936	N/A	N/A	0.219	0.0037	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	2	b+c	6	-1 -1 2 0	-1 1 0 -1	159.9	103.5	0.21940738448135738	7.666289209258936	N/A	N/A	0.219	0.0037	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	2	\frac{b+c}{2}_{part}	5	-1 -1 2 0	-1 1 0 1	159.9	76.5	-0.21940738448135738	3.833144604629468	N/A	N/A	0.219	0.0149	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	2	\frac{b+c}{2}_{part}	6	-1 -1 2 0	-1 1 0 -1	159.9	103.5	0.21940738448135738	3.833144604629468	N/A	N/A	0.219	0.0149	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	2	\frac{b}{2}+c	5	-1 -1 2 0	-1 1 0 2	159.9	72.4	-0.2842552596366657	11.834718320264324	N/A	N/A	0.284	0.0020	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	2	\frac{b}{2}+c	6	-1 -1 2 0	-1 1 0 -2	159.9	107.6	0.2842552596366657	11.834718320264324	N/A	N/A	0.284	0.0020	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	2	3 0 -3 2	1	-1 -1 2 0	3 -3 0 2	159.9	79.6	-0.16959470799048237	19.836001773542975	N/A	N/A	0.170	0.0004	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	2	3 0 -3 2	2	-1 -1 2 0	3 -3 0 -2	159.9	100.4	0.16959470799048237	19.836001773542975	N/A	N/A	0.170	0.0004	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	b	2	-2 1 1 0	0 -1 1 0	118.0	144.4	0.38172471462907703	5.6281258941143095	2307.7	0.001	0.382	0.0121	0.000005
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	c	1	-2 1 1 0	0 0 0 1	118.0	69.9	-0.1615668790294532	5.2054	2302.8	0.001	0.162	0.0060	0.000003
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	b+c	3	-2 1 1 0	0 -1 1 1	118.0	111.3	0.17053550719674285	7.666289209258936	N/A	N/A	0.171	0.0029	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	b+c	4	-2 1 1 0	0 -1 1 -1	118.0	146.2	0.3899428917250458	7.666289209258936	N/A	N/A	0.390	0.0066	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	\frac{b+c}{2}_{part}	3	-2 1 1 0	0 -1 1 1	118.0	111.3	0.17053550719674285	3.833144604629468	N/A	N/A	0.171	0.0116	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	\frac{b+c}{2}_{part}	4	-2 1 1 0	0 -1 1 -1	118.0	146.2	0.3899428917250458	3.833144604629468	N/A	N/A	0.390	0.0265	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	\frac{b}{2}+c	3	-2 1 1 0	0 -1 1 2	118.0	94.8	0.03940560931059821	11.834718320264324	N/A	N/A	0.039	0.0003	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	\frac{b}{2}+c	4	-2 1 1 0	0 -1 1 -2	118.0	133.6	0.32366086894726387	11.834718320264324	N/A	N/A	0.324	0.0023	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	3 0 -3 2	5	-2 1 1 0	0 3 -3 2	118.0	29.2	-0.40972091098923374	19.836001773542975	N/A	N/A	0.410	0.0010	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	prismatic_a	3	3 0 -3 2	6	-2 1 1 0	0 3 -3 -2	118.0	59.2	-0.2401262029987514	19.836001773542975	N/A	N/A	0.240	0.0006	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	1	b	1	-1 2 -1 2	-1 0 1 0	54.5	144.4	-0.4719986041453866	5.6281258941143095	2626.0	-0.2	0.472	0.0149	0.000006
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	1	a+c	2	-1 2 -1 2	-1 2 -1 -3	54.5	92.5	-0.0251653681870134	6.1363498531293015	1380.2	0.6	0.025	0.0007	0.000000
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	1	a+c_{part}	2	-1 2 -1 2	-1 2 -1 -3	54.5	92.5	-0.0251653681870134	3.0681749265646507	N/A	N/A	0.025	0.0027	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	2	b	1	-1 2 -1 -2	-1 0 1 0	77.5	144.4	-0.17562738762112773	5.6281258941143095	2626.0	-0.2	0.176	0.0055	0.000002
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	2	a+c	1	-1 2 -1 -2	-1 2 -1 3	77.5	57.3	0.11675159077258855	6.1363498531293015	1380.2	0.6	0.117	0.0031	0.000002
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	2	a+c_{part}	1	-1 2 -1 -2	-1 2 -1 3	77.5	57.3	0.11675159077258855	3.0681749265646507	N/A	N/A	0.117	0.0124	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	3	a+c	4	-1 -1 2 2	-1 -1 2 -3	127.9	142.1	0.4847042688112149	6.1363498531293015	1380.2	0.6	0.485	0.0129	0.000009
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	3	a+c_{part}	4	-1 -1 2 2	-1 -1 2 -3	127.9	142.1	0.4847042688112149	3.0681749265646507	N/A	N/A	0.485	0.0515	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	4	a+c	3	-1 -1 2 -2	-1 -1 2 3	168.2	101.8	0.20087035092120561	6.1363498531293015	1380.2	0.6	0.201	0.0053	0.000004
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	4	a+c_{part}	3	-1 -1 2 -2	-1 -1 2 3	168.2	101.8	0.20087035092120561	3.0681749265646507	N/A	N/A	0.201	0.0213	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	5	b	2	-2 1 1 2	0 -1 1 0	102.5	144.4	0.17562738762112773	5.6281258941143095	2626.0	-0.2	0.176	0.0055	0.000002
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	5	a+c	6	-2 1 1 2	-2 1 1 -3	102.5	122.7	0.11675159077258855	6.1363498531293015	1380.2	0.6	0.117	0.0031	0.000002
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	5	a+c_{part}	6	-2 1 1 2	-2 1 1 -3	102.5	122.7	0.11675159077258855	3.0681749265646507	N/A	N/A	0.117	0.0124	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	6	b	2	-2 1 1 -2	0 -1 1 0	125.5	144.4	0.4719986041453866	5.6281258941143095	2626.0	-0.2	0.472	0.0149	0.000006
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	6	a+c	5	-2 1 1 -2	-2 1 1 3	125.5	87.5	-0.0251653681870134	6.1363498531293015	1380.2	0.6	0.025	0.0007	0.000000
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalIV	6	a+c_{part}	5	-2 1 1 -2	-2 1 1 3	125.5	87.5	-0.0251653681870134	3.0681749265646507	N/A	N/A	0.025	0.0027	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	a	1	-1 0 1 1	-1 2 -1 0	123.5	62.0	-0.25896188150425364	3.2494	1321.0	1.3	0.259	0.0245	0.000019
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	b+c	4	-1 0 1 1	0 -1 1 -1	123.5	146.2	0.4581916791662894	7.666289209258936	N/A	N/A	0.458	0.0078	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	b+c	6	-1 0 1 1	-1 1 0 -1	123.5	103.5	0.12890430887490362	7.666289209258936	N/A	N/A	0.129	0.0022	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	\frac{b+c}{2}_{part}	4	-1 0 1 1	0 -1 1 -1	123.5	146.2	0.4581916791662894	6.136349853129302	N/A	N/A	0.458	0.0122	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	\frac{b+c}{2}_{part}	6	-1 0 1 1	-1 1 0 -1	123.5	103.5	0.12890430887490362	6.136349853129302	N/A	N/A	0.129	0.0034	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	\frac{b}{2}+c	2	-1 0 1 1	-1 0 1 -2	123.5	133.6	0.38030880975241543	11.834718320264324	N/A	N/A	0.380	0.0027	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	a+c	4	-1 0 1 1	-1 -1 2 -3	123.5	142.1	0.4353009935380804	6.1363498531293015	N/A	N/A	0.435	0.0116	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	a+c	6	-1 0 1 1	-2 1 1 -3	123.5	122.7	0.2981721208498501	6.1363498531293015	N/A	N/A	0.298	0.0079	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	5 -1 -4 3	6	-1 0 1 1	1 -5 4 -3	123.5	141.8	0.43323550081119205	10.050193614055402	N/A	N/A	0.433	0.0043	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	1	5 -1 -4 3	9	-1 0 1 1	4 -5 1 3	123.5	88.5	-0.014601407701840005	10.050193614055404	N/A	N/A	0.015	0.0001	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	a	1	-1 0 1 -1	-1 2 -1 0	151.5	62.0	-0.4126315694675144	3.2494	1321.0	1.3	0.413	0.0391	0.000030
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	b+c	3	-1 0 1 -1	0 -1 1 1	151.5	111.3	0.31929169120926615	7.666289209258936	N/A	N/A	0.319	0.0054	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	b+c	5	-1 0 1 -1	-1 1 0 1	151.5	76.5	-0.20539697569853743	7.666289209258936	N/A	N/A	0.205	0.0035	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	\frac{b+c}{2}_{part}	3	-1 0 1 -1	0 -1 1 1	151.5	111.3	0.31929169120926615	6.136349853129302	N/A	N/A	0.319	0.0085	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	\frac{b+c}{2}_{part}	5	-1 0 1 -1	-1 1 0 1	151.5	76.5	-0.20539697569853743	6.136349853129302	N/A	N/A	0.205	0.0055	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	\frac{b}{2}+c	1	-1 0 1 -1	-1 0 1 2	151.5	94.8	0.07377867428744374	11.834718320264324	N/A	N/A	0.074	0.0005	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	a+c	3	-1 0 1 -1	-1 -1 2 3	151.5	101.8	0.1803967263478041	6.1363498531293015	N/A	N/A	0.180	0.0048	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	a+c	5	-1 0 1 -1	-2 1 1 3	151.5	87.5	-0.03810532355997745	6.1363498531293015	N/A	N/A	0.038	0.0010	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	5 -1 -4 3	5	-1 0 1 -1	1 -5 4 3	151.5	115.4	0.3769666152404137	10.050193614055402	N/A	N/A	0.377	0.0037	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	2	5 -1 -4 3	10	-1 0 1 -1	4 -5 1 -3	151.5	109.3	0.29008770900569764	10.050193614055404	N/A	N/A	0.290	0.0029	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	a	3	0 -1 1 1	-2 1 1 0	123.5	118.0	0.25896188150425364	3.2494	1321.0	1.3	0.259	0.0245	0.000019
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	b+c	2	0 -1 1 1	-1 0 1 -1	123.5	146.2	0.4581916791662894	7.666289209258936	N/A	N/A	0.458	0.0078	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	b+c	5	0 -1 1 1	-1 1 0 1	123.5	76.5	-0.12890430887490362	7.666289209258936	N/A	N/A	0.129	0.0022	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	\frac{b+c}{2}_{part}	2	0 -1 1 1	-1 0 1 -1	123.5	146.2	0.4581916791662894	6.136349853129302	N/A	N/A	0.458	0.0122	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	\frac{b+c}{2}_{part}	5	0 -1 1 1	-1 1 0 1	123.5	76.5	-0.12890430887490362	6.136349853129302	N/A	N/A	0.129	0.0034	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	\frac{b}{2}+c	4	0 -1 1 1	0 -1 1 -2	123.5	133.6	0.38030880975241543	11.834718320264324	N/A	N/A	0.380	0.0027	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	a+c	1	0 -1 1 1	-1 2 -1 3	123.5	57.3	-0.2981721208498501	6.1363498531293015	N/A	N/A	0.298	0.0079	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	a+c	4	0 -1 1 1	-1 -1 2 -3	123.5	142.1	0.4353009935380804	6.1363498531293015	N/A	N/A	0.435	0.0116	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	5 -1 -4 3	7	0 -1 1 1	5 -1 -4 3	123.5	38.2	-0.43323550081119205	10.050193614055402	N/A	N/A	0.433	0.0043	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	3	5 -1 -4 3	12	0 -1 1 1	5 -4 -1 -3	123.5	91.5	0.014601407701840005	10.050193614055404	N/A	N/A	0.015	0.0001	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	a	3	0 -1 1 -1	-2 1 1 0	151.5	118.0	0.4126315694675144	3.2494	1321.0	1.3	0.413	0.0391	0.000030
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	b+c	1	0 -1 1 -1	-1 0 1 1	151.5	111.3	0.31929169120926615	7.666289209258936	N/A	N/A	0.319	0.0054	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	b+c	6	0 -1 1 -1	-1 1 0 -1	151.5	103.5	0.20539697569853743	7.666289209258936	N/A	N/A	0.205	0.0035	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	\frac{b+c}{2}_{part}	1	0 -1 1 -1	-1 0 1 1	151.5	111.3	0.31929169120926615	6.136349853129302	N/A	N/A	0.319	0.0085	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	\frac{b+c}{2}_{part}	6	0 -1 1 -1	-1 1 0 -1	151.5	103.5	0.20539697569853743	6.136349853129302	N/A	N/A	0.205	0.0055	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	\frac{b}{2}+c	3	0 -1 1 -1	0 -1 1 2	151.5	94.8	0.07377867428744374	11.834718320264324	N/A	N/A	0.074	0.0005	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	a+c	2	0 -1 1 -1	-1 2 -1 -3	151.5	92.5	0.03810532355997745	6.1363498531293015	N/A	N/A	0.038	0.0010	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	a+c	3	0 -1 1 -1	-1 -1 2 3	151.5	101.8	0.1803967263478041	6.1363498531293015	N/A	N/A	0.180	0.0048	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	5 -1 -4 3	8	0 -1 1 -1	5 -1 -4 -3	151.5	64.6	-0.3769666152404137	10.050193614055402	N/A	N/A	0.377	0.0037	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	4	5 -1 -4 3	11	0 -1 1 -1	5 -4 -1 3	151.5	70.7	-0.29008770900569764	10.050193614055404	N/A	N/A	0.290	0.0029	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	a	2	-1 1 0 1	-1 -1 2 0	80.6	159.9	-0.15366968791631513	3.2494	1321.0	1.3	0.154	0.0146	0.000011
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	b+c	2	-1 1 0 1	-1 0 1 -1	80.6	146.2	-0.1359469817224423	7.666289209258936	N/A	N/A	0.136	0.0023	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	b+c	3	-1 1 0 1	0 -1 1 1	80.6	111.3	-0.05945431490580995	7.666289209258936	N/A	N/A	0.059	0.0010	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	\frac{b+c}{2}_{part}	2	-1 1 0 1	-1 0 1 -1	80.6	146.2	-0.1359469817224423	6.136349853129302	N/A	N/A	0.136	0.0036	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	\frac{b+c}{2}_{part}	3	-1 1 0 1	0 -1 1 1	80.6	111.3	-0.05945431490580995	6.136349853129302	N/A	N/A	0.059	0.0016	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	\frac{b}{2}+c	6	-1 1 0 1	-1 1 0 -2	80.6	107.6	-0.049550389821674264	11.834718320264324	N/A	N/A	0.050	0.0004	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	a+c	2	-1 1 0 1	-1 2 -1 -3	80.6	92.5	-0.007095474041126351	6.1363498531293015	N/A	N/A	0.007	0.0002	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	a+c	6	-1 1 0 1	-2 1 1 -3	80.6	122.7	-0.08846865123581833	6.1363498531293015	N/A	N/A	0.088	0.0023	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	5 -1 -4 3	1	-1 1 0 1	4 1 -5 3	80.6	20.4	0.15338442442153688	10.050193614055404	N/A	N/A	0.153	0.0015	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	5	5 -1 -4 3	3	-1 1 0 1	-1 -4 5 3	80.6	125.5	-0.09503580660659726	10.050193614055404	N/A	N/A	0.095	0.0009	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	a	2	-1 1 0 -1	-1 -1 2 0	99.4	159.9	0.15366968791631513	3.2494	1321.0	1.3	0.154	0.0146	0.000011
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	b+c	1	-1 1 0 -1	-1 0 1 1	99.4	111.3	0.05945431490580995	7.666289209258936	N/A	N/A	0.059	0.0010	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	b+c	4	-1 1 0 -1	0 -1 1 -1	99.4	146.2	0.1359469817224423	7.666289209258936	N/A	N/A	0.136	0.0023	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	\frac{b+c}{2}_{part}	1	-1 1 0 -1	-1 0 1 1	99.4	111.3	0.05945431490580995	6.136349853129302	N/A	N/A	0.059	0.0016	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	\frac{b+c}{2}_{part}	4	-1 1 0 -1	0 -1 1 -1	99.4	146.2	0.1359469817224423	6.136349853129302	N/A	N/A	0.136	0.0036	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	\frac{b}{2}+c	5	-1 1 0 -1	-1 1 0 2	99.4	72.4	-0.049550389821674264	11.834718320264324	N/A	N/A	0.050	0.0004	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	a+c	1	-1 1 0 -1	-1 2 -1 3	99.4	57.3	-0.08846865123581833	6.1363498531293015	N/A	N/A	0.088	0.0023	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	a+c	5	-1 1 0 -1	-2 1 1 3	99.4	87.5	-0.007095474041126351	6.1363498531293015	N/A	N/A	0.007	0.0002	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	5 -1 -4 3	2	-1 1 0 -1	4 1 -5 -3	99.4	54.5	-0.09503580660659726	10.050193614055404	N/A	N/A	0.095	0.0009	N/A
[1.0, 1.0, -2.0, 0.6864406779661016]	pyramidalI	6	5 -1 -4 3	4	-1 1 0 -1	-1 -4 5 -3	99.4	159.6	0.15338442442153688	10.050193614055404	N/A	N/A	0.153	0.0015	N/A
